PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	gPC1	gPC2	gPC3	gPC4	gPC5	PCR	Cohort	Sex	Age	Ethnicity	Height	Weight	BMI	Death cause	Batch ID	Ischemic time	RIN Number	Tissue Type	Tissue	Uberon ID	Intragenic Rate	Total Mapping Rate	Exonic Mapping Rate	rRNA Rate
PC21	0.0326313765204383	0.0369043821792593	0.0534875596324968	0.025839241475147	0.00990914128219847	0.0162542798255216	0.0111910681857668	0.0828498106675411	0.000737236505299973	0.0241992132789483	0.0196349996598091	0.0721900333344548	0.148410671467323	0.0161519263035043	0.00800478692342732	0.0132711432670161	0.0363291311317248	0.0141151052729379	0.00400578407540871	0.0533660914353542	1	0.0452147673671817	0.0109948183787075	0.0227058934886916	0.0565202031298676	0.0433486471011249	0.0756456953367986	0.0178835334120031	0.0555990090326521	0.0101456659797664	0.00935085053997549	0.00406524818649844	0.00819512075351394	0.00803669714122988	0.00683663597549577	0.00535074034012344	0.0135375109823287	0.00170314464370905	0.0156863742191599	0.0784993696729386	0.0720839382069457	0.0389452595498369	0.0666228280094497	0.0210405565923601	0.0276571229662313	0.0222481645828053	0.0183163474733666	0.0949974113845957	0.0518231632925994	0.201855294290695	0.116810458415109	0.108835686099575	0.0519178390714351	0.071736553254252	0.573716041041857	0.0801815172224957	0.0103306053532133	0.0703456497439277	0.0873420774499974	0.0872976053918798	0.0196284390232505	0.179101036848717	0.0036501397453888	0.0300991812063664
PC22	0.0660584118763854	0.0350015012453256	0.00443580128654463	0.0126074524427882	0.00565084779629228	0.0353513989180642	0.00158548618662364	0.0310912943058797	0.00402788980318132	0.0340013869264128	0.00506748370172022	0.03937584029025	0.142440401068723	0.0554164839253569	0.0404961252159128	0.0524937665889882	0.0192410313928076	0.0535232002346559	0.00398096096702384	0.0176097798976948	0.0452147673671817	1	0.0473176655139633	0.0827671290900426	0.0885855174896364	0.0252982205793077	0.0148375196292463	0.0343959905380073	0.0345499167534	0.0615173181697172	0.0318815930096865	0.0838082971701034	0.0245038858978942	0.0549347016789936	0.0159610952380009	0.0382100899000229	0.0119290250892787	0.0414636336023078	0.0327835203344454	0.0470639688954045	0.0362645687289783	0.0488550887664261	0.039127094370343	0.0399515810358886	0.0435671705429176	0.0093812741593048	0.08036782612141	0.0200407514665521	0.189654540198505	0.0812093291074246	0.0389748721084817	0.00253567493179841	0.0274212878979539	0.118487833400493	0.458517737150067	0.0711657121098491	0.0457885809771668	0.0506032102349221	0.0601481602000975	0.0600252589048901	0.042642621612776	0.0101695612341718	0.0471384474506947	0.0317455465074609
PC23	0.00275241767372179	0.00549157637754132	0.0325892284296747	0.0243896510666728	0.00574003414725146	0.00619403108324836	0.0150873019383243	0.0211377069988285	0.00735012092591274	0.0209978890420353	0.00690528562275335	0.068025512959428	0.00928038348974322	0.0589270657068757	0.0110636496248931	0.0640961132694135	0.0192861809884437	0.0733628865267871	0.01392494404983	0.00213339461057994	0.0109948183787075	0.0473176655139633	1	0.0364926973500792	0.000143980425833832	0.0430563965935123	0.0424680380291912	0.0156557323915518	0.0469269257197879	0.053126450760654	0.0133026484550689	0.016863291978817	0.0537705658389041	0.00667298992568766	0.0106696992146087	0.0374013155586978	0.00104349805546997	0.0237791028741141	0.0250505421423899	0.0552500632408535	0.059497718664992	0.0246655173556295	0.0434196284623881	0.0594552842663097	0.0443343446108238	0.00740663097787682	0.0407071396895623	0.063355106371783	0.0658633363545105	0.0626295488944406	0.0751978489869221	0.0572757383684289	0.0201880188238121	0.0363036465278351	0.36906806930413	0.0647608486467029	0.0137112228488109	0.0416625021386988	0.047095738434253	0.0470511563556726	0.0026193158475348	0.00901127133205989	0.017194022898409	0.0462792324970598
PC24	0.042559478397138	0.0382911987840488	0.00630146930125251	0.00437262204903978	0.0186391802864389	0.0144422385685772	0.0171838531575542	0.00824200135630557	0.0155088930046387	0.0365022982052479	0.0248709676872424	0.0843378746285827	0.0621411389630558	0.13679109006411	0.00483364567658161	0.0094746051931499	0.0465638225787386	0.0234647253762671	0.0442789585662583	0.0037535811418689	0.0227058934886916	0.0827671290900426	0.0364926973500792	1	0.0323614184936481	0.0634719318934883	0.106587181469934	0.0966827368711747	0.0122601531168295	0.0816948724179977	0.0395292659349076	0.0112875005350789	0.0304432840980984	0.00868436964862548	0.000904772284531409	0.0198100493410407	0.00184701650522911	0.0288527827350276	0.048693949667212	0.0951284304589328	0.0277340606645431	0.0156293310563421	0.0677424471913936	0.0686032697993702	0.0181976941428526	0.0235811138438654	0.0723574424078801	0.00419445300742489	0.111439003066786	0.114726613380661	0.0468012191005402	0.0360068307450123	0.0168073323848034	0.127799481657384	0.439658599523809	0.0024748355701882	0.00895268293511317	0.0380747179088448	0.0619374367593643	0.061478025525169	0.0107039106097447	0.110889915726724	0.01645560549253	0.0274985208179679
PC25	0.0128245705619093	0.0210322083195053	0.00941361726473878	0.0114912798833559	0.0163131811075377	0.0237421510114989	9.37261744480156e-05	0.00302666074348279	0.0451248837344568	0.00743424741850559	0.00701694263795931	0.0244818697164758	0.179552808654052	0.00980664377496626	0.0540931351390506	0.0469677815066742	0.025489222974142	0.104800079587759	0.048287512317898	0.0769398656206067	0.0565202031298676	0.0885855174896364	0.000143980425833832	0.0323614184936481	1	0.0326620309844554	0.0481788047345828	0.0579968386209918	0.0266409055229625	0.0213511627100717	0.00391157087286171	0.0824334186819324	0.0528219671990996	0.0331292914799404	0.0174197179933483	0.01209202674991	0.0355469934544193	0.0327965473503132	0.00832266315639556	0.0571689584665617	0.0654441236064196	0.0678366857632896	0.0405130170649483	0.0258736211114351	0.0390737640949996	0.0580063155797985	0.0831935825789345	0.167531336335238	0.0143113565165283	0.0993019841733025	0.109307381658997	0.0509228568667856	0.0105358710509454	0.179428320042732	0.374038615485441	0.127592982070227	0.00658546583426939	0.0927754564985002	0.098172614227081	0.0980952110051841	0.0401418836772717	0.0736907907275198	0.000191552129123661	0.0517279807053157
PC26	0.000250235844848366	0.00825330291910067	0.0524318628889871	0.0228713479376831	0.0338670661647093	0.0189864340429865	0.0212220659205649	0.0647319688891989	0.0555805801819251	0.0290794022362789	0.037648880807252	0.0413026045091402	0.0402911003688727	0.104993061611302	0.0191267675033384	0.0390459795688151	0.00374409764239581	0.0172549659545521	0.00535872028965978	0.0499600742702751	0.0433486471011249	0.0252982205793077	0.0430563965935123	0.0634719318934883	0.0326620309844554	1	0.0590288147410127	0.0701705701461511	0.0113203330214053	0.0468875739707423	0.0395345309391918	0.0216960656996621	0.028307137058948	0.00577889768009676	0.0435295902954744	0.0158607809637903	0.0669917384818622	0.0147925064949778	0.0477540465894934	0.046979376773053	0.0166219571671142	0.0233706594206288	0.00349963935833751	0.00382887004724393	0.0192384376951097	0.0213753712914021	0.0450522237100055	0.230500191051321	0.12528283754634	0.123522392698295	0.181094170842063	0.119991207197489	0.0332205772476622	0.136988072085798	0.325389948761551	0.0100800252785102	0.0359943149209703	0.0926186721628815	0.0975230590391206	0.097492933685814	0.0559893281726336	0.0276245541875855	0.0104597509034375	0.0174705271881828
PC27	0.0172904621603936	0.0375185896927552	0.0423975001018556	0.00716626031976979	0.0210993582927357	0.00457196832838701	0.0376528467400994	0.0357435466174134	0.0207847082605587	0.03512772018395	0.040429462093563	0.0910331653840847	0.022394264051768	0.0222064060487912	0.00933467886547625	0.0283759641618691	0.0716810284717343	0.054860734497387	0.00854346361625137	0.0157103564458699	0.0756456953367986	0.0148375196292463	0.0424680380291912	0.106587181469934	0.0481788047345828	0.0590288147410127	1	0.120127320796667	0.0299359254353379	0.0262580309035726	0.0172547462191798	0.0590522068050335	0.0356284314850902	0.0554710124606438	0.00141428867384959	0.0623674761257296	0.000888425268108898	0.00816745758026622	0.0416783364616351	0.144476466642384	0.0223269248451816	0.0198875714881213	0.00692152069083868	0.00167822521759586	0.0256621744745958	0.00377558700375418	0.0236960219625218	0.275154219183605	0.0288195764643988	0.0844122652611291	0.217460003409111	0.172877176712942	0.060797737439507	0.0751308875688486	0.360184012900597	0.0309348312655455	0.0176159952563718	0.0770762786657417	0.0799597157851357	0.0796340902119416	0.00245063157512768	0.0269453598533343	0.029693460827058	0.00224441166375451
PC28	0.0264302816777285	0.0426050723594554	0.0211876872014382	0.000654570778263171	0.0173332324108786	0.00716257646385889	0.0206858511358506	0.0113168051563969	0.0193925599598342	0.0324980719462446	0.00335251084570258	0.0277043396848797	0.0320565204965576	0.15933516830882	0.0257064024650327	0.0051894420853418	0.0494334859741676	0.026541315409029	0.047383343791668	0.0523890336451882	0.0178835334120031	0.0343959905380073	0.0156557323915518	0.0966827368711747	0.0579968386209918	0.0701705701461511	0.120127320796667	1	0.131880212405957	0.237242589061079	0.0245513910093922	0.0327075347615739	0.0354637328692311	0.0866118375238445	0.0304846465351855	0.00562937993335276	0.0033384152970625	0.0281764186878113	0.00261272993156847	0.0645576598459041	0.0113022413768337	0.0359512157006314	0.00699140479868285	0.0119360142046292	0.0260699346193125	0.0146524531319286	0.0234237269828133	0.0642558203150387	0.105588232034268	0.0754359813009765	0.0951077594824789	0.160983210443691	0.140413514039223	0.0487013100088709	0.354937382676108	0.0222936892250217	0.0313001956919647	0.0476403608146351	0.05681172460495	0.05680977298135	0.00486568371169888	0.013703113438635	0.00983106617251344	0.0011659864054039
PC29	0.0361313748015145	0.00439228265544692	0.0614509010635362	0.0296826132133984	0.0348304056036288	0.0546723270410318	0.0310315487162998	0.0270921571397161	0.0118575764623607	0.0324343261083254	0.049171035615254	0.0363799292622613	0.0505840610331296	0.0286287118130686	0.0246146684136267	0.0071666706517457	0.0832148311147619	0.0216077166640032	0.00534364869734439	0.0626308912018641	0.0555990090326521	0.0345499167534	0.0469269257197879	0.0122601531168295	0.0266409055229625	0.0113203330214053	0.0299359254353379	0.131880212405957	1	0.159997447884261	0.0409415057053441	0.034387713892021	0.0756298614111028	0.0480804083718657	0.0272951639899821	0.0231937859662762	0.0010753640950946	0.114670063849323	0.000180959599926192	0.0711847511265742	0.114269434555987	0.0432421998532948	0.0731998117798163	0.0304417312685243	0.00666561530129559	0.11469309101595	0.0952079133339162	0.148421142205489	0.0752109748295171	0.127661920401864	0.0848071036248884	0.0526665867393153	0.0133880208108786	0.18531551915482	0.442510406625914	0.102537128208621	0.0562404659911585	0.10525482108529	0.108184452741832	0.108177661309296	0.047817577783893	0.0185866291826897	0.0159844695104997	0.0607723537911424
PC30	0.0410159000475985	0.0355232353610842	0.0258435847483238	0.0372434640904102	0.0739397312363505	0.0380816256300968	0.0253766152957679	0.0456377934408511	0.0431893490656968	0.0332907702130917	0.00114495706222439	0.0161658109850364	0.131000065677883	0.0954157621078369	0.151405569898898	0.0311430753464158	0.0143420645147518	0.000948470272695206	0.0347982627557249	0.00941420211966113	0.0101456659797664	0.0615173181697172	0.053126450760654	0.0816948724179977	0.0213511627100717	0.0468875739707423	0.0262580309035726	0.237242589061079	0.159997447884261	1	0.0596010906504351	0.0124181615871535	0.0340514895182184	0.135038520949202	0.10873823400166	0.0237657013186974	0.00677455449755635	0.174253346505782	0.08536668714855	0.0597860445345678	0.00558032074489959	0.0198238402944776	0.00696029420202938	0.0366331966349274	0.0755796310841487	0.0600796993528058	0.049218408943298	0.132494313347987	0.0882783393863689	0.0692500353316303	0.123375614479046	0.138428911790776	0.0864217029551924	0.0720411330505393	0.405120433632401	0.0261352006759203	0.0243016110737213	0.054260338760215	0.0615834777210068	0.0615731939858227	0.0145796778544942	0.0284485923042592	0.00470508247272754	0.0165065149888871
PC31	0.00504494518706791	0.000928357988791491	0.030419003389636	0.0348467345974159	0.00944080753380962	0.0140662642369301	0.00461247555123063	0.0244392236309135	0.0640014857910768	0.026887897038829	0.0032491279670969	0.0338703875924515	0.057767515704805	0.041962436385546	0.0202324756620706	0.0134072167500961	0.000748630822516352	0.00973248474675971	0.00619553196814537	0.0441334917385182	0.00935085053997549	0.0318815930096865	0.0133026484550689	0.0395292659349076	0.00391157087286171	0.0395345309391918	0.0172547462191798	0.0245513910093922	0.0409415057053441	0.0596010906504351	1	0.0512767716738276	0.00598036754620503	0.00239800539859825	0.0323621049549103	0.00949500022506642	0.0225918134766958	0.0141876382778643	0.00308989064949431	0.0211492781389453	0.0254922434374402	0.00484100002826389	0.0512415599086144	0.0342895501192377	0.0285984858862836	0.00875989423440183	0.0162389162249502	0.106360038160256	0.0863275340389511	0.0687257306259407	0.105213349662318	0.0489265153883009	0.00465311902235211	0.139337497023147	0.355324124844448	0.0767564413933403	0.00923898453865562	0.0484764420292608	0.0581734008484709	0.0578603210216624	0.0370303396653838	0.0395189185079335	0.0190413224006247	0.0324198302437761
PC32	0.0158494806235911	0.00409489329783157	0.0225619182537095	0.0287354552649955	0.00814920777726154	0.0256117408286566	0.0176022468704518	0.020735453011201	0.00763884884970261	0.00278979406565709	0.00853376106638088	0.00301399744951444	0.0799988310512177	0.011890723036063	0.0265347800573745	0.0420041776761864	0.00128649123701513	0.0567141737274013	0.0206309141748469	0.0150480502780296	0.00406524818649844	0.0838082971701034	0.016863291978817	0.0112875005350789	0.0824334186819324	0.0216960656996621	0.0590522068050335	0.0327075347615739	0.034387713892021	0.0124181615871535	0.0512767716738276	1	0.018849178904253	0.00320204529417676	0.0217883477460201	0.00946257019541178	0.0191884998351262	0.0106822277105369	0.00139313819375611	0.0451705347662533	0.0364529683609195	0.0339829983754522	0.00442681103173481	0.0481798563990185	0.000863152460786942	0.067451543144483	0.0586005501357802	0.0515893919342299	0.0619049008644154	0.0720125493023211	0.0295659771041545	0.0377289501714173	0.0318208771667922	0.079053908195437	0.372918030863383	0.068745603718363	0.0327912679509282	0.0399367175369023	0.046217471623043	0.0459258803204565	0.0232974092886953	0.00235721393592272	0.0055371354230836	0.012602798040918
PC33	0.0416346337041603	0.0303835603586273	0.00787146623463237	0.0306119251742847	0.00269223766396642	0.00479316140909664	0.0202998634709849	0.029411223155168	0.0482464901540887	0.0369438158196542	0.00719301312514444	0.0187276789298245	0.0191509395692487	0.0187205440035013	0.0659992608303308	0.0287515743416884	0.0821746360900072	0.0602880509114976	0.0627197421204402	0.0368320343497247	0.00819512075351394	0.0245038858978942	0.0537705658389041	0.0304432840980984	0.0528219671990996	0.028307137058948	0.0356284314850902	0.0354637328692311	0.0756298614111028	0.0340514895182184	0.00598036754620503	0.018849178904253	1	0.0210928581224528	0.000785135522383951	0.0337340462219082	0.0376692737009314	0.0114612235077979	0.00594700867857006	0.0873864956951978	0.0653112645748897	0.035951018261521	0.0622861294585995	0.027014489921378	0.0813369356799397	0.036539322134312	0.0153756421180718	0.0839969541385008	0.0863757508508256	0.124317174683837	0.101385452093099	0.110761126763235	0.0686501841450542	0.0943705622008503	0.392501814312741	0.0650702737996359	0.00916580282588911	0.0452207643159061	0.054031000128217	0.0536954772120533	0.013342058298216	0.0233677715010931	0.0188949103749147	0.028034660923124
PC34	0.0190782394813672	0.00511262395211336	0.0665564484609189	0.0146988310682825	0.0210464246532672	0.0546509962591237	0.0399927712121307	0.0348950503233357	0.0337577302789361	0.00555467890171762	0.0456029032550942	0.00245119109540877	0.0750766490877689	0.0163583541474398	0.0140596996247216	0.054317388973048	0.000182048710315498	0.0387054505142402	0.0277047344047916	0.0126252179542272	0.00803669714122988	0.0549347016789936	0.00667298992568766	0.00868436964862548	0.0331292914799404	0.00577889768009676	0.0554710124606438	0.0866118375238445	0.0480804083718657	0.135038520949202	0.00239800539859825	0.00320204529417676	0.0210928581224528	1	0.0627366061916526	0.00656967501109983	0.0491932254786719	0.0411299022285156	0.0511091628307891	0.00173311414698031	0.00300753335702474	0.0347425554361571	0.0192844745535419	0.00347958519381138	0.0382355310878075	0.150994201326064	0.00829731728162313	0.493671797124116	0.11349671839173	0.0923228092302616	0.290486106381882	0.262902788753016	0.126993161320345	0.182143773456834	0.404484547345772	0.0492605775970112	0.0343559291712617	0.123864145603353	0.126800149062663	0.126794611455293	0.0181958336480482	0.0107827284020106	0.0143208657239828	0.0257087902976398
PC35	0.00306443400717597	0.0340115657772607	0.0331249814237061	0.0268998131806843	0.00579483572239753	0.0547519436683754	0.0062208158881341	0.0103395384535187	0.0207493928609042	0.00531579886921521	0.0113413765895525	0.0155938998242057	0.0125936608774897	0.0672331098121113	0.0129891850093672	0.0202752332206221	0.0286825771616144	0.0274309503764672	0.0379363554609442	0.031416804545347	0.00683663597549577	0.0159610952380009	0.0106696992146087	0.000904772284531409	0.0174197179933483	0.0435295902954744	0.00141428867384959	0.0304846465351855	0.0272951639899821	0.10873823400166	0.0323621049549103	0.0217883477460201	0.000785135522383951	0.0627366061916526	1	0.0360418321165717	0.00729488540164502	0.02195391156309	0.0117947498750722	0.0496474735976129	0.0629947964911485	0.0904388532281854	0.0807562681615435	0.0514876913567122	0.0541150296786459	0.0559858256473497	0.0220515269822573	0.0701967493488965	0.0478053724692467	0.0275453455868538	0.00827270911507918	0.00337312605979414	0.00404060951791269	0.100510369304744	0.417744134846116	0.0357360883159603	0.0128572069553464	0.0536137662127585	0.0627028924918119	0.062280782477581	0.0073247896232756	0.0164993429413297	0.00953052984661539	0.00247583181034863
PC36	0.0205344980335587	0.00304481338635632	0.00783547436287152	0.010528412962292	0.00570793328979402	0.0137852739834354	0.018854943372575	0.0234197624503223	0.0261549831141425	0.0290981994312391	0.0202136595223648	0.0355419524446964	0.0774898636570641	0.0708646897700468	0.00531875745667271	0.0550019220311661	0.099569218399091	0.134834299626503	0.00159989871511166	0.00891219767225535	0.00535074034012344	0.0382100899000229	0.0374013155586978	0.0198100493410407	0.01209202674991	0.0158607809637903	0.0623674761257296	0.00562937993335276	0.0231937859662762	0.0237657013186974	0.00949500022506642	0.00946257019541178	0.0337340462219082	0.00656967501109983	0.0360418321165717	1	0.0150002510367274	0.011016675885537	0.0393245248149576	0.0665401075493266	0.0411033681930627	0.0351509287624741	0.0192338553716655	0.00159555560586662	0.0347942027975135	0.039111478688213	0.104545279268597	0.0241945067831867	0.234176160986358	0.0791300439624536	0.0157722793548684	2.50376988171295e-05	0.0058175860587894	0.124346760954984	0.353591200711145	0.0303504844167724	0.0181695538764085	0.0646309853480322	0.0700470040670383	0.0695453971649438	0.00347691317503959	0.0187841900618164	0.00231654904146968	0.026441099498767
PC37	0.00238238216555136	0.0116432132921258	0.0157571519473823	0.00489071054569665	0.00783821198503147	0.0169734122772088	0.0568284637425169	0.00651257392524785	0.00602461466505831	0.0531119580752421	0.0206087715251483	0.0380532621789165	0.0338446491029211	0.0126410621124024	0.0471256114188116	0.0227104510439563	0.0384697294742862	0.0730543949634679	0.0108986155835887	0.0380981333297554	0.0135375109823287	0.0119290250892787	0.00104349805546997	0.00184701650522911	0.0355469934544193	0.0669917384818622	0.000888425268108898	0.0033384152970625	0.0010753640950946	0.00677455449755635	0.0225918134766958	0.0191884998351262	0.0376692737009314	0.0491932254786719	0.00729488540164502	0.0150002510367274	1	0.027740954997158	0.0507413497962166	0.0270292389134243	0.0366024277293974	0.00188504598829177	0.0137352848921883	0.0261238923682631	0.00138383833715544	0.0383697510814827	0.0693021346476582	0.222473711490801	0.0297586280447168	0.0840433617823388	0.171104571061022	0.0218141867372354	0.0920211989972237	0.117657940738062	0.404045334756679	0.141592005188904	0.00152370013164507	0.0873930618132328	0.0913843127502112	0.09133129361536	0.0820437137508146	0.0394321772762537	0.0179644478593576	0.0192089179357194
PC38	0.0401306233134032	0.0342335186316311	0.0467227269276843	0.0439107304291453	0.0112189159617537	0.0313786432516044	0.00541271023512786	0.0176031381743945	0.0181829533364327	0.00491581461955098	0.00683926426635427	0.0110976667450886	0.0170899675337633	0.00997399311176752	0.0889915984160605	0.0602708685528729	0.0415863999013712	0.0318498772792244	0.0112330516987597	0.0484569375883839	0.00170314464370905	0.0414636336023078	0.0237791028741141	0.0288527827350276	0.0327965473503132	0.0147925064949778	0.00816745758026622	0.0281764186878113	0.114670063849323	0.174253346505782	0.0141876382778643	0.0106822277105369	0.0114612235077979	0.0411299022285156	0.02195391156309	0.011016675885537	0.027740954997158	1	0.0739343073962816	0.0284758626532138	0.0136976273325036	0.0162526757780044	0.00969351773860006	0.0224538247031744	0.0876658988895453	0.0104623804089418	0.00679574054853835	0.0225310267514543	0.16947604373005	0.156771956817187	0.031379479149131	0.0229372000013526	0.0535680818832016	0.194669726065721	0.418489906592364	0.0244864764695261	0.00545859526959519	0.0389877912868827	0.0499812158447749	0.0497076399885933	0.0307784034219472	0.045346252043431	0.00837384461140193	0.00545001730610011
PC39	0.00499148864545162	0.00562489513346175	0.00397506077843965	0.000723038358725394	0.0012368252693118	0.00524518133886718	0.027537579615116	0.00247657763321596	0.00307438424860794	0.0673205487187728	0.021890257906313	0.0134233688021163	0.0252165455592902	0.0475369757183946	0.0496222798750806	0.0137492427756698	0.0285474680765324	0.0246960693685538	0.00439424041904512	0.0183108029040937	0.0156863742191599	0.0327835203344454	0.0250505421423899	0.048693949667212	0.00832266315639556	0.0477540465894934	0.0416783364616351	0.00261272993156847	0.000180959599926192	0.08536668714855	0.00308989064949431	0.00139313819375611	0.00594700867857006	0.0511091628307891	0.0117947498750722	0.0393245248149576	0.0507413497962166	0.0739343073962816	1	0.00210260133185988	0.0901119152088153	0.0121484179869629	0.0930034189939179	0.0638775666661519	0.039492506347569	0.0213656369506899	0.013051849718322	0.122015977342109	0.00672684127018729	0.0831350517799403	0.119953994319842	0.11322243129337	0.0622665248197566	0.068450349403282	0.36925475582627	0.020805100631981	0.0262472660111087	0.0480716407506547	0.0598110732332005	0.0593624114204369	0.0225970498334852	0.024425404195846	0.00634386741704069	0.0017590478100217
PC40	0.0109255837882503	0.0151718633331919	0.0325351480510857	0.0205217988243883	0.00480293665243254	0.0323459583396689	0.00390367775146442	0.0541862564556486	0.0274468435258753	0.0414322534146107	0.00621159046090711	0.100094566683516	0.0544979357289942	0.0701084366744299	0.00717912713425662	0.0479051400642604	0.0365861694349102	0.103315518734096	0.0173855654524846	0.035452148598329	0.0784993696729386	0.0470639688954045	0.0552500632408535	0.0951284304589328	0.0571689584665617	0.046979376773053	0.144476466642384	0.0645576598459041	0.0711847511265742	0.0597860445345678	0.0211492781389453	0.0451705347662533	0.0873864956951978	0.00173311414698031	0.0496474735976129	0.0665401075493266	0.0270292389134243	0.0284758626532138	0.00210260133185988	1	0.00468559533787763	0.0183762161697926	0.00261300240125632	0.00405883488851023	0.0902991491508568	0.0490645259894183	0.0356936733871616	0.347573253169091	0.0520799892062643	0.0382713662339601	0.295793455510232	0.272560591926315	0.134650863388901	0.111894762332019	0.350924454191198	0.0286428010962086	0.0267561065151637	0.105460475401325	0.108112530009738	0.108002045100302	0.0207054111178219	0.00626308978777615	0.0129702591793043	0.0127052477406464
gPC1	0.0412593362259343	0.0049183503601917	0.0446126864696935	0.00395807417210664	0.0178045463341135	0.00334799278429954	0.021757327246981	0.00296146628306166	0.055141886605986	0.0667968477577543	0.0476791774401853	0.0948223323456272	0.0814761371392048	0.029707588137082	0.00993146211842788	0.0313203276488437	0.0436800383319405	0.0329531581085302	0.0349922209188455	0.024118362484159	0.0720839382069457	0.0362645687289783	0.059497718664992	0.0277340606645431	0.0654441236064196	0.0166219571671142	0.0223269248451816	0.0113022413768337	0.114269434555987	0.00558032074489959	0.0254922434374402	0.0364529683609195	0.0653112645748897	0.00300753335702474	0.0629947964911485	0.0411033681930627	0.0366024277293974	0.0136976273325036	0.0901119152088153	0.00468559533787763	1	0.51727397254876	0.793786300573176	0.041759784648384	0.0665799325026887	0.0279013527265184	0.0532845049907228	0.0227905715544076	0.0468370473845352	0.0960834913382451	0.0307729764056171	0.0119008885933585	0.00358023938058798	0.06287102608668	0.25863038560513	0.0401028452528723	0.0288937931830762	0.0295808602907255	0.0358911171216738	0.0353346947620725	0.0137870951486882	0.000302666705917705	0.0155286101185591	0.0325922463320827
gPC2	0.0711480690034413	0.0168371716908818	0.0736675691140499	0.0367514756216233	0.043829919416284	0.0138086509602002	0.00534277181900318	0.0212135305425288	0.0605490522833833	0.0535281184988097	0.0117782096838448	0.0837223711690291	0.0157256806490071	0.032549360414627	0.0522950343350121	0.00801009237270958	0.0770864379440629	0.0264468774676141	0.0416561615989963	0.0264013125723685	0.0389452595498369	0.0488550887664261	0.0246655173556295	0.0156293310563421	0.0678366857632896	0.0233706594206288	0.0198875714881213	0.0359512157006314	0.0432421998532948	0.0198238402944776	0.00484100002826389	0.0339829983754522	0.035951018261521	0.0347425554361571	0.0904388532281854	0.0351509287624741	0.00188504598829177	0.0162526757780044	0.0121484179869629	0.0183762161697926	0.51727397254876	1	0.391971918144204	0.0896442175455288	0.376768528273597	0.0217618150525927	0.0786932446416213	0.0128249384826976	0.00547413836064975	0.142556091713036	0.0538489274313232	0.0234048501676412	0.00265245094031254	0.113041313589597	0.276696861517727	0.0631641293978481	0.0454927607102085	0.0509147902084032	0.0571143093227517	0.0571121138206095	0.0336006623065902	0.0379222124311567	0.0292700553789417	0.0548678640076542
gPC3	0.0469869598049241	0.0215518714848054	0.0469136282375437	0.0546739353966334	0.0359609845603727	0.0254386001570179	0.033354251706507	0.00119089241434183	0.047185939405266	0.0891441026585756	0.0558611167268378	0.0931374683737559	0.071391884063769	0.00114809619776185	0.069253393363588	0.00814790612702429	0.0163360360222152	0.016841002146571	0.043966686875009	0.00739357753830348	0.0666228280094497	0.039127094370343	0.0434196284623881	0.0677424471913936	0.0405130170649483	0.00349963935833751	0.00692152069083868	0.00699140479868285	0.0731998117798163	0.00696029420202938	0.0512415599086144	0.00442681103173481	0.0622861294585995	0.0192844745535419	0.0807562681615435	0.0192338553716655	0.0137352848921883	0.00969351773860006	0.0930034189939179	0.00261300240125632	0.793786300573176	0.391971918144204	1	0.0563858321562292	0.0087277024771717	0.00167349097086421	0.0905964496852242	0.0408771702881823	0.00282583201564969	0.0545386891110892	0.049825661973929	0.0180304618674334	0.055167992010514	0.0889005678306311	0.25891163670251	0.0460990589358907	0.029784636559019	0.0393899526117717	0.0428915380220045	0.0427302234737585	0.0157382662622079	0.00321847816719974	0.0138678327351381	0.0448977443117123
gPC4	0.0856157921324939	0.0431659033012893	0.0624723411060381	0.0733371610376533	0.0579626280979548	0.0152805319273205	0.0157726488529999	0.0120649133235412	0.0186796410359836	0.0385927707260652	0.0106822617382058	0.0394869176719355	0.0424709315968139	0.0367902656354091	0.0260767263333235	0.00888398825426191	0.0216582515710613	0.0523098784963715	0.0575832370184902	0.0332673917887266	0.0210405565923601	0.0399515810358886	0.0594552842663097	0.0686032697993702	0.0258736211114351	0.00382887004724393	0.00167822521759586	0.0119360142046292	0.0304417312685243	0.0366331966349274	0.0342895501192377	0.0481798563990185	0.027014489921378	0.00347958519381138	0.0514876913567122	0.00159555560586662	0.0261238923682631	0.0224538247031744	0.0638775666661519	0.00405883488851023	0.041759784648384	0.0896442175455288	0.0563858321562292	1	0.49408716886826	0.00297197399520252	0.128506580784373	0.00325680578840963	0.0330188887684409	0.122684225371469	0.00178341272794718	0.0361858376257168	0.0539676109615374	0.12631453654475	0.299349518028814	0.0664531564267138	0.0191956560020836	0.0542651873740781	0.0613681830467144	0.0612740670972304	0.0256492785384458	0.0274810195015044	0.0481694480641772	0.0221086009798744
