PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40	gPC1	gPC2	gPC3	gPC4	gPC5	PCR	Cohort	Sex	Age	Ethnicity	Height	Weight	BMI	Death cause	Batch ID	Ischemic time	RIN Number	Tissue Type	Tissue	Uberon ID	Intragenic Rate	Total Mapping Rate	Exonic Mapping Rate	rRNA Rate
PC21	0.000878932930453064	0.0013749993205465	0.000858889664807402	0.000393832032287994	0.000557856913584004	0.000283174260618283	0.00134611499036006	0.000902715824975331	0.000850113811353576	0.00199121260917004	0.00101914316378407	0.000196614688880615	0.00151296241745325	0.000730987521589859	0.00484233488753235	0.00523911521630903	0.00136628471174015	0.000337742772740813	0.000568827592230032	0.00273357747947496	1	0.00135996906342893	0.00410977142896511	0.00301704813414101	0.000969139686707907	0.000362402795404204	0.00136215117624138	0.00239613332325106	0.000894921813685487	0.00172633782223085	0.0005895449986194	0.000132696729272399	0.00202742389326025	0.000280494604826998	0.00299878816332574	0.000916239772208829	0.000233379042071489	0.00144514095670279	0.00208925374822171	0.00186865849724414	0.00754611088384382	0.0106872780726088	0.0124212401445134	0.0126856467715215	0.00461665345951995	0.0317302039314839	0.00912956644035592	0.0108393076712554	0.0146979536926311	0.0442720412327944	0.0201806156957757	0.0339918152596341	0.0309476037867077	0.0810775555623949	0.292414550715381	0.0312233855638496	0.0186599174720767	0.00395869000845429	0.00720522524353845	0.00720519006049045	0.0104064516067783	0.0291534677256281	0.0145554207271176	0.0452313117995382
PC22	0.00111433564630905	0.000354189337217158	0.00120046581069358	0.00083266800358933	0.000966248802519478	0.00063602749032941	0.00151265281517514	0.00059135867056416	0.000309896857961258	0.0017651734480674	0.00086195503388156	0.00174187472466507	0.000839502800622272	0.000185954015160009	0.00121625426767414	0.00118572052347821	0.00173087403857051	0.000391432138926607	0.000819273912527944	0.000630849937452606	0.00135996906342893	1	8.89909067652026e-05	0.000657258803206374	0.00105803072730456	0.000699359637577642	0.000210870065476694	0.00088086724708555	0.00088529596812198	0.00123699489152455	0.00138373023305075	0.000733348499567989	0.0012865969431104	0.00106051193233183	0.000260303724358528	0.00141778102883914	0.000280326126559287	0.000186316627878991	0.00138527363124384	0.00183072485670368	0.00675105218059841	0.0160326976881361	0.00809579130061637	0.0173190115648234	0.0141901422290929	0.185609859459989	0.0315812305338888	0.0641827256512154	0.0331951072090322	0.120220558479256	0.0375124199963564	0.0206006873077824	0.000299904690691513	0.0340170837517394	0.529205755252998	0.038865365536713	0.0390214336530393	0.003243852021567	0.00502855198556732	0.00502839900666023	0.0244291045673147	0.0889086285926251	0.047223337920973	0.0166034266774731
PC23	0.000363371782858733	0.000515679046647587	0.000137525301055228	0.000207707153617248	0.000581846180484664	0.000309446243862916	0.000782131748003964	1.46583611845439e-05	0.000849898083994864	0.000350393568897763	0.00201182592272438	0.00141185691962413	0.00243170486729298	0.000472156604021108	0.00415280061627844	0.00358584866471721	0.00140079768025145	0.00122972293068627	0.000939001319071208	0.00281170661508106	0.00410977142896511	8.89909067652026e-05	1	0.00184714613434271	0.000496943209050914	0.00032306083350212	0.000978098106360391	0.00133375656023911	0.00118823249788608	0.00218840898266499	0.00086424914343823	0.000325412857433094	0.00315280436775573	0.000587756897139004	0.00267974269699799	0.0014872411140705	0.000663464372132773	0.00103899421253351	0.00162973362657536	0.00163530837723385	0.00724701768307265	0.0176672415265178	2.1647852727293e-05	0.0191917653778385	0.00806130811029344	0.042621098484488	0.00341495068550998	0.00350548586108602	0.0357965675836526	0.0501320105761076	0.0119307140483161	0.00779310583229645	0.0180648589262374	0.0364876114541899	0.337740133180922	0.0372998742198737	0.0488968648405532	0.00513935186228714	0.00872919410331885	0.0087291926653416	0.00100510952988175	0.168658778541898	0.0294612884469638	0.0517499883502059
PC24	0.000264013544970173	0.00167819322599552	0.000534992025085275	0.000588698727259708	0.000184689395893136	0.00050294337964705	0.00173463110160528	0.000446070659923073	0.000539567966062073	0.000185817750325945	0.00130165422520672	0.000718304099928935	0.000523956148804615	0.000107063818586898	0.00286016735223195	0.00190336784118768	0.00104955458857228	0.000495065082743132	0.000731304889304571	0.00161732498209824	0.00301704813414101	0.000657258803206374	0.00184714613434271	1	0.00179829169882262	0.000724265291184181	0.000625744127536125	0.000602224186025208	0.000382088034703913	0.00019151975550394	0.000953146041361645	0.00110443362149417	0.00200159778391243	0.00052894339098333	0.00101891810169967	7.08826450575989e-05	0.000419094025427738	0.00100525016315672	0.00157771758334348	0.00192622226680735	0.012516397678066	0.02089139140292	0.000897343647161759	0.00208760804308517	0.00851105720626654	0.0316493011918854	0.0176227019196609	0.0207523806779266	0.00912472789345499	0.0272546930646799	0.0354064279545906	0.00916661944605622	0.0142597817407111	0.107460325187733	0.298643268558379	0.0272135216467907	0.011741320565854	0.0037263221690468	0.0062251906636893	0.00622498224018518	0.0115931874045512	0.0163571853050005	0.0082597424170935	0.00326248837372629
PC25	0.000747174625343533	0.00101854321685211	0.00110849265748148	0.000336456405203582	0.000803675536754984	0.000197601850898564	0.00159082679975696	0.000194580734404973	3.63502461369477e-05	0.000683677727323681	0.000536038878020433	0.00095251023491039	0.000190427595282983	0.000206283493682931	4.55348137346932e-05	0.00015346904834206	0.00126149404435819	0.00121160869541338	0.00111672769114758	0.00021317294173675	0.000969139686707907	0.00105803072730456	0.000496943209050914	0.00179829169882262	1	0.0001895160024668	0.000254855408290178	0.000645962814994384	0.000492940745376931	0.000596670889336218	5.87081070323363e-05	0.00222274840340134	0.000633741142729568	0.000778296322120773	0.000627094555209209	0.000587807142423812	5.68145476298213e-05	0.000126965074600057	0.000242372673488448	0.00119380780081299	0.0150406726467379	0.013901521138771	0.00384327650284092	0.00122020830802523	0.0219723016317176	0.00278754935749367	0.0600277840026485	0.0209257040827175	0.095301231436949	0.0325424706859723	0.0064339932163816	0.00286039128918357	0.00966222398285046	0.0888372891169672	0.27368263488724	0.00442653571258646	0.0326023973633099	0.00268532188703556	0.00416859439827693	0.00416857737867568	0.00360865426401947	0.063842446124183	0.0251264710373403	0.049908486364446
PC26	0.000287971449608499	0.000198198591823228	0.000874471621878797	0.000696651533059282	7.6124423271165e-05	0.00063068310432713	0.000189783068246865	0.000411782133788943	9.43873679283089e-05	0.00011149915520731	0.000205847931503163	0.000216492045615291	1.67403743282207e-05	0.00148848824126665	0.000343167507254728	0.00101827430617082	0.00104724343624586	0.000375140948549225	0.000364800638416742	0.000500404933050804	0.000362402795404204	0.000699359637577642	0.00032306083350212	0.000724265291184181	0.0001895160024668	1	0.000499975089682121	0.000293981701657259	0.00036513255483424	0.000831132010057058	0.00021691448656425	0.000372676875138235	0.000164560533793053	0.000252059721752794	0.000350351448762358	0.000294332290034273	0.000522458365715907	0.000156097619486811	0.000319462866043892	0.000118014655195698	0.0382994819500687	0.043434158245612	0.0119623412427347	0.00769833178519805	0.00458011803562804	0.0545375830018201	0.0309135657441268	0.0309399066456358	0.0597536636847845	0.0674243660008796	0.0243030901349957	0.014201853211139	0.00375066456808751	0.125884106457283	0.376863650926889	0.037725919587257	0.0386855735753303	0.0024447237557454	0.00319884744604931	0.0031988290406746	0.00935198455468484	0.0197079257114531	0.0659844960353642	0.0436081347086435
PC27	0.000850504465889634	0.00051200425038119	0.000798815624006473	0.00101585234013265	0.000191904604450869	5.11823804541962e-05	0.000686677249833647	0.000724564661750911	0.0006306066282167	0.000157088783313398	0.000566454934925128	0.000828106919850611	0.000822141663350722	0.000106435583533945	0.000899861701059674	0.00282830726153558	0.000100983578428375	0.000543434246339375	0.000372573021685337	0.000208493843227931	0.00136215117624138	0.000210870065476694	0.000978098106360391	0.000625744127536125	0.000254855408290178	0.000499975089682121	1	0.000445723542544546	0.000146106640152645	0.000384642373901825	0.000946013185076575	0.00109787290496051	0.000800476429838698	0.000333147263243687	0.00158647019185206	0.000746563030462337	0.00125524321178121	0.000305843199810065	0.000520586418073297	0.000143873486369088	0.00858615007643273	0.00494354242408237	0.0116398159715769	0.000362744619520127	0.00349351469908164	0.134263168439076	0.037976746333886	0.000590024078496057	0.0607704891446579	0.104181669604546	0.00826669653173256	0.011723560811051	0.00794398808005118	0.0522759543961482	0.382086824176493	0.067623374261486	0.024349932048973	0.00227377147739181	0.0025655956520778	0.00256546308245752	0.000216609186882302	0.0230251065643726	0.00451393655307627	0.0376908781405403
PC28	0.000255862694026211	0.000586996478687714	0.000609242378122207	0.00145966353114668	0.000897675066461604	0.000238450740713842	0.00152672408541338	0.000380821670458827	0.000187966941552473	0.00158989540969866	4.96104423585823e-05	0.000503995347117991	4.23965519268064e-05	0.000271616146136765	0.00134255145758851	0.000105565637988574	0.000322389606160128	0.000425982284505223	0.000536326458159205	0.000487154557968855	0.00239613332325106	0.00088086724708555	0.00133375656023911	0.000602224186025208	0.000645962814994384	0.000293981701657259	0.000445723542544546	1	0.00010791141186793	3.36685403699941e-06	0.000919068937815834	0.00106513854259401	0.000513073070054826	0.000671671814487583	4.85129833744623e-05	0.00159512452618504	0.000838221316189798	0.00131956695285523	0.000608708694421861	0.000633436631015673	0.0201305466501562	0.00131022266370172	0.0232479073074618	0.00899848986565937	0.0333925817561818	0.0824213181049385	0.11261093591476	0.00747566626548901	0.0107972231744092	0.0963815983712777	0.00517186497410886	0.00513772365679094	0.00694298681495118	0.124845529309495	0.379049642186907	0.0563972798622447	0.0100426400159862	0.00492643514012154	0.00644963458619801	0.00644963186221246	0.00331645700697213	0.0820855840139656	0.0323762901799427	0.00822469367926408
PC29	0.000862526644967304	0.00049596158921237	0.00116959197228929	2.8085180571374e-05	0.000106766667140335	0.000704761060776909	4.85606080070054e-06	0.000752300646561866	0.000188990616821584	0.000208338918344694	0.000283359178919364	0.000946454248638486	0.000813325964970668	0.000633186586785193	0.000885892424961869	0.00185504190241457	0.00226159875958823	0.000612280616003735	9.84666357916517e-05	0.000841361481742832	0.000894921813685487	0.00088529596812198	0.00118823249788608	0.000382088034703913	0.000492940745376931	0.00036513255483424	0.000146106640152645	0.00010791141186793	1	0.00174657967561439	0.000294099320049728	0.00108558572177971	0.00144438351736247	0.000181137962822918	0.00155345206443507	1.72373121554064e-05	9.49532588652951e-05	0.000686475931224304	0.00080033817413956	0.00242035840163312	0.00952514408436652	0.00143207186430522	0.0305562582084892	0.00730750525829704	0.0341779511890625	0.134068884705127	0.0638361105455738	0.0213546887031754	0.0402453864215368	0.13369193170293	0.0296990786635243	0.0419788912039573	0.026718746814269	0.0614548321019769	0.469974798373876	0.0994912725649655	0.0655772503904719	0.00267764031483936	0.00289364407037145	0.00289337627045181	0.0137062586243649	0.0422001225638565	0.0125789906780949	0.0394028313920309
PC30	0.00158493567266849	0.0010176799752507	0.000872734639798321	0.000253051845241409	0.000376410626188648	0.00102751711221075	0.000272463865712848	0.00109047039058058	0.000112975268296045	0.000244320869716872	0.000934639554061788	0.000469936239499905	0.00117087106093037	0.000855240426900384	0.00115379871805228	0.00286452967344578	0.00187633284818049	0.000175524677102885	9.71545457861987e-05	0.00123875696285392	0.00172633782223085	0.00123699489152455	0.00218840898266499	0.00019151975550394	0.000596670889336218	0.000831132010057058	0.000384642373901825	3.36685403699941e-06	0.00174657967561439	1	0.000828087225543665	0.00129118256917592	0.002927328741643	0.000355144497707217	0.00235030797667193	0.0011713350449004	0.000122001620919045	0.000129397624713217	0.000865493112749889	0.00236628643330407	0.0114630505854988	0.0168878960347709	0.0155705195468753	0.00273974692793094	0.00377317168499404	0.0685155389779864	0.00995968453970892	0.0165255961343684	0.00515948599063203	0.100100329531385	0.000115959801546829	0.00593336285761485	0.00593674160401054	0.0876705245036595	0.346496458155404	0.0281763171345895	0.0349956418829846	0.00383917975261414	0.00410118224995611	0.00410113514089283	0.0111656752657856	0.0144811783284699	0.0279055047196686	0.0166037091763632
PC31	0.000811882571594119	0.00107187708807429	0.000311917966520877	0.000954776387175352	0.00064949919118715	0.000169767347078424	0.000333733849746445	0.000735103885254352	0.00100824385130145	0.000443487109397563	0.000224434729763244	0.000149098340731146	0.00196313353179199	0.000380200861755367	0.000767491371847908	0.00226580723541022	0.000394366419824089	0.00111828782594669	0.00064413722624137	2.01552743701264e-05	0.0005895449986194	0.00138373023305075	0.00086424914343823	0.000953146041361645	5.87081070323363e-05	0.00021691448656425	0.000946013185076575	0.000919068937815834	0.000294099320049728	0.000828087225543665	1	0.00211015923344559	0.00148219285763192	7.06671552999725e-05	0.0026964421080491	0.00176708348721998	0.000233239848561169	0.000521130316169123	0.00108120682272498	0.00105388779248497	0.00152753279848887	0.0343734225214988	0.0200790591068187	0.00692819990783607	0.00547221603590789	0.0460306628207255	0.0002110293086174	0.0603269738568504	0.117884899483404	0.0284270193656373	0.0532301243285515	0.0263574745129182	0.00327318115620533	0.0788775343432613	0.295892464383026	0.0113774176876753	0.0202289916283122	0.00327359303131557	0.00469244175767388	0.00469243402934274	0.0185212028986692	0.00201636505619168	0.00211730648236355	0.0345411188839857
PC32	0.00032623775085175	0.00172598609313049	0.000264221091026061	0.000260790954490987	0.00066547454386559	0.000710894285264262	0.000775526397895739	0.00145675597655207	0.000799828632654665	0.00130047113723024	0.00095648805656006	0.000541869081165365	0.00188826909269134	0.00175627207656646	0.000390470190014802	0.00129773433035789	0.000128035167300397	7.25776977008306e-05	0.000742651918352503	0.000188650634891985	0.000132696729272399	0.000733348499567989	0.000325412857433094	0.00110443362149417	0.00222274840340134	0.000372676875138235	0.00109787290496051	0.00106513854259401	0.00108558572177971	0.00129118256917592	0.00211015923344559	1	0.0016492257007849	0.000766706112352637	0.00275156940986543	0.00101323263603662	0.000846516263043916	0.000721258943236433	0.000283647805119787	0.0018048104671307	0.00851250571067776	0.00796358238165075	0.00161379400827361	0.00920513896924444	0.00649883261382724	0.0447438964893084	0.0361796027531726	0.0315682191336466	0.110691600657482	0.0517230334131556	0.0179350706946914	0.000562989994097315	0.0103765654430827	0.0855297950549958	0.245821875209312	0.0353415242551486	0.0103570527243747	0.00388763733211696	0.00628255474617479	0.00628252863840689	0.0428328055787619	0.0229722677631213	0.0147590326061949	0.03997146154529
PC33	0.00031023502055068	0.00189120929790404	0.000498369056041859	0.00140442611364912	0.000250704055211598	0.000159793210469404	0.000197522508227958	0.00128624419702093	0.000851629443022282	0.000745773452537717	0.00160217722248682	0.00165017880325195	0.0027360571828578	0.0014672963159447	0.00291878554712311	0.00450228048817662	0.00156608706209701	0.000731282100464447	0.000269175589072522	0.00195151698349753	0.00202742389326025	0.0012865969431104	0.00315280436775573	0.00200159778391243	0.000633741142729568	0.000164560533793053	0.000800476429838698	0.000513073070054826	0.00144438351736247	0.002927328741643	0.00148219285763192	0.0016492257007849	1	0.000202275265343378	0.00281881823857994	0.00182515050397037	0.000725097746767939	0.000505208479502621	0.00267258658691513	0.00364758541876137	0.0178707385229164	0.00435125387520216	0.0247713273123273	0.00272002369010293	0.0171764942539782	0.0162640516170311	0.0399580159446881	0.0269598759206456	0.00362066394966892	0.0693714409426664	0.0292990735626458	0.0207678252841851	0.00443918452266433	0.0857126815163557	0.332455945690588	0.0445256048476764	0.00843078916212045	0.00264357093405604	0.0046789951904622	0.00467892430760889	0.00775715196256042	0.0930394812958303	0.0411961552873767	0.0522007468748049
PC34	0.000793246858652968	0.00019295646835754	0.000559546138185889	7.05619020978107e-05	0.00086856316599655	0.000283154165789634	0.00112381413518344	1.51025834674518e-06	0.000329157332595309	0.000410456927277052	0.000317296764672181	0.000562093814440282	4.71985169320072e-05	0.000490231213603778	0.00100586033031933	0.00157934734457776	0.000463421513168232	0.000191811575616168	0.00041144690709159	0.000683457773087401	0.000280494604826998	0.00106051193233183	0.000587756897139004	0.00052894339098333	0.000778296322120773	0.000252059721752794	0.000333147263243687	0.000671671814487583	0.000181137962822918	0.000355144497707217	7.06671552999725e-05	0.000766706112352637	0.000202275265343378	1	0.000698784125738221	0.000491263571167115	0.000992915424283366	0.000449568832147897	0.000917005981842802	0.000818751664702796	0.00335431161888911	0.00765544720870618	0.00340022060807598	0.00149810339063284	0.00467631014522968	0.0447428308136247	0.0693634559209349	0.0280673200762725	0.0783754231714656	0.00923375192006379	0.0319227263221578	0.0510855556637535	0.039190380045964	0.0976709908398697	0.389286462105544	0.0710573589958956	0.00342132055728681	0.00177363291769247	0.00229699465759672	0.00229694818839145	0.0232837845955675	0.073488203221423	0.0264580308232675	0.0374468938126575
PC35	0.000396682712009301	0.000760137715767642	0.000213276249910705	0.00089341885172383	0.000211001958370861	7.48587224544527e-05	0.000576988016407348	0.00137155623139964	0.00159381355265448	0.000399355855999704	0.000515853619213049	0.00075668463260665	0.00217172170434338	0.000370730055939638	0.00298711550390784	0.00506915290895834	0.00175017987473083	0.000882123180467325	0.00102112761890123	0.000999417126213262	0.00299878816332574	0.000260303724358528	0.00267974269699799	0.00101891810169967	0.000627094555209209	0.000350351448762358	0.00158647019185206	4.85129833744623e-05	0.00155345206443507	0.00235030797667193	0.0026964421080491	0.00275156940986543	0.00281881823857994	0.000698784125738221	1	0.00193940497699713	0.000311293551306061	0.000877998093602591	0.00260382777233965	0.00247062754459625	0.0529610379189901	0.0270578629538141	0.053470661113436	0.0130412411175375	0.0356454051180917	0.0276201807150815	0.0331640962708293	0.0417636956266851	0.00658015896215231	0.0794043774003327	0.0470472551731463	0.0201788693036883	0.00720126199308169	0.0640963677905125	0.312291622599129	0.0319126579787104	0.0108266881882608	0.00178286459413249	0.00221426741271866	0.00221378577049998	0.0301461958494255	0.0360695460804919	0.00795235046819035	0.0117621308622372
PC36	0.000832506700456554	0.000616451556948572	8.93829448829877e-05	0.000313400390227458	0.000287180529625473	0.000276719669532969	0.000637613163705345	8.48228557923511e-05	0.000325536720928832	0.000432991930340644	0.000757700424295218	3.33783143232173e-05	0.00192738665011521	0.000327360204070279	0.000478604815101929	0.00195028900319708	3.29108482565125e-05	0.00138630373467163	0.000654829155419757	0.000432015562625313	0.000916239772208829	0.00141778102883914	0.0014872411140705	7.08826450575989e-05	0.000587807142423812	0.000294332290034273	0.000746563030462337	0.00159512452618504	1.72373121554064e-05	0.0011713350449004	0.00176708348721998	0.00101323263603662	0.00182515050397037	0.000491263571167115	0.00193940497699713	1	0.000278232979191074	0.000525983801101364	0.0021328315578594	0.00159690890525853	0.0384705124635547	0.0172001393845941	0.046379888603252	0.0360401622669542	0.0369101431518297	0.030301600964838	0.0151180439244151	0.0208281958083688	0.00535676512931187	0.0446972263311225	0.0135172733428858	0.0324760417467371	0.0321940157449351	0.0973251320943414	0.34811278529451	0.0250575743517547	0.00990121682002294	0.00456588054617815	0.00581067939846088	0.00581060371128521	0.0396863231891153	0.0877861912889726	0.0259844376846256	0.0144640918726333
PC37	0.000397115519341389	0.000481661245228955	0.000539651805174546	0.000894236711804435	6.51938298004001e-06	0.000354983731330193	0.000960627374866143	0.000321393506111873	0.00021778463649805	0.000692900654303889	0.000709763348027965	0.00077897699163675	0.000120883978108181	0.000719337264712598	0.000737369836493305	0.000415307491283599	0.000394033074137462	0.000510464255750167	0.000161070640698936	0.00051935093415102	0.000233379042071489	0.000280326126559287	0.000663464372132773	0.000419094025427738	5.68145476298213e-05	0.000522458365715907	0.00125524321178121	0.000838221316189798	9.49532588652951e-05	0.000122001620919045	0.000233239848561169	0.000846516263043916	0.000725097746767939	0.000992915424283366	0.000311293551306061	0.000278232979191074	1	0.00077145183271197	0.000614350990468182	0.00106501157443569	0.000957276017609475	0.0250049323167301	0.00553192137894163	0.0013551391941947	0.00372716096888751	0.0760484767830389	0.00131884413138705	0.0233517483353377	0.0414265064984526	0.0790948755320357	0.0177629756072272	0.0304876898123768	0.0253902756098546	0.0435979390924729	0.377205906977741	0.0293814759225237	0.053377698298831	0.00238420062894744	0.00347522373565109	0.00347512614217408	0.00393765078304037	0.0405717215800568	0.0226853119780756	0.0315255899652166
PC38	0.000633176102671508	0.000116880144866809	0.000479377731744304	0.000361322828636523	0.000361611140764201	0.000145041236892175	0.00105559163120045	0.00043741586794822	0.000778240095767194	0.000323825312111023	0.000266969121477323	1.70351562748532e-05	0.000729823178734177	3.67734784277997e-05	0.00105173906360133	0.00171477420559276	0.000477135668022796	0.000541525989460387	0.000408482090155789	0.000208828712340978	0.00144514095670279	0.000186316627878991	0.00103899421253351	0.00100525016315672	0.000126965074600057	0.000156097619486811	0.000305843199810065	0.00131956695285523	0.000686475931224304	0.000129397624713217	0.000521130316169123	0.000721258943236433	0.000505208479502621	0.000449568832147897	0.000877998093602591	0.000525983801101364	0.00077145183271197	1	0.000915195591141925	0.00132321667992294	0.0119613262160338	0.0153880750231798	0.00891364011477929	0.0101411793330169	0.0345091549054686	0.0515750768957439	0.0368592258907333	0.0653828295073239	0.027934721178279	0.0773679228770163	0.0524477674154393	0.0229961846292306	0.00565164980199762	0.0405161988075387	0.314917991396594	0.00231036096575296	0.0200237898734836	0.00299772737723256	0.00416200282492396	0.00416196503475356	0.0315013244782531	0.0407577494338384	0.03821375292704	0.0912069304981584
PC39	0.000805593281679033	0.000155991843873343	0.000145129802878509	0.00121282971672424	0.000650883881716368	0.00037001889709095	0.000341145995237361	8.11087604305569e-05	0.00168901574033848	0.000271985556872236	0.00110309268428754	0.00188002699425472	0.0018214578103555	0.0011388645858899	0.00213216539954831	0.00421404450321256	0.00155061477220011	0.000468711592487021	0.00127587604309612	0.000756039063837198	0.00208925374822171	0.00138527363124384	0.00162973362657536	0.00157771758334348	0.000242372673488448	0.000319462866043892	0.000520586418073297	0.000608708694421861	0.00080033817413956	0.000865493112749889	0.00108120682272498	0.000283647805119787	0.00267258658691513	0.000917005981842802	0.00260382777233965	0.0021328315578594	0.000614350990468182	0.000915195591141925	1	0.00307280640519365	0.0113448328396116	0.00896485482668701	0.0147295612437649	0.00483625604133546	0.0239245200691791	0.00667846518395983	0.0300382568242001	0.0112878486231416	0.0124928727338784	0.0553792733249447	0.00118845089615066	0.0247509796282375	0.0336172347538723	0.0667652162840123	0.263623048747536	9.93882871178232e-05	0.000134075245515706	0.00214211930671137	0.00309719247180869	0.00309718807782229	0.0264967927588515	0.0203451911810228	0.0153617626165978	0.00673695036376607
PC40	0.000744237992167038	0.00153174853159271	0.00078442104964932	0.000274971101143669	0.000362806904055735	4.13537304975748e-05	0.000142142224770525	0.000807017365070599	0.00106977804256682	0.000983189561122267	0.000647241948324747	0.00153710188983856	0.00149412679597215	0.00127248028978794	0.00244524613015223	0.00424406139372934	0.0028055374805849	0.00102405757378667	0.000761346620896728	0.00129177027624576	0.00186865849724414	0.00183072485670368	0.00163530837723385	0.00192622226680735	0.00119380780081299	0.000118014655195698	0.000143873486369088	0.000633436631015673	0.00242035840163312	0.00236628643330407	0.00105388779248497	0.0018048104671307	0.00364758541876137	0.000818751664702796	0.00247062754459625	0.00159690890525853	0.00106501157443569	0.00132321667992294	0.00307280640519365	1	0.00311564122884732	0.0074110545727578	0.00569878468281472	0.0282124967565239	0.038570793521531	0.0379632838520332	0.041449125295883	0.00225044055199128	0.0760381779690897	0.0522882231871131	0.0161318437547494	0.0282743285095012	0.0273226044283323	0.0307138087235263	0.36845093367996	0.0264049669910795	0.00411309033978274	0.00300861666299502	0.00363233219477539	0.00363231223405265	0.0662640873687638	0.0197187139579408	0.101273461128054	0.0277480309858014
gPC1	0.0287221396238712	0.0146259408268303	0.0171956325745841	0.0154511679702918	0.00821490243353125	0.0154952213079975	0.0113640941372358	0.0111987424000835	0.0235392987745995	0.0113621191386036	0.048384676124077	0.0133570290190975	0.00995569432135817	0.0251165873870311	0.0227139205816317	0.00857498395392041	0.0182731972180885	0.0113129204168668	0.00176236277435176	0.0017420020530679	0.00754611088384382	0.00675105218059841	0.00724701768307265	0.012516397678066	0.0150406726467379	0.0382994819500687	0.00858615007643273	0.0201305466501562	0.00952514408436652	0.0114630505854988	0.00152753279848887	0.00851250571067776	0.0178707385229164	0.00335431161888911	0.0529610379189901	0.0384705124635547	0.000957276017609475	0.0119613262160338	0.0113448328396116	0.00311564122884732	1	0.51727397254876	0.793786300573176	0.041759784648384	0.0665799325026887	0.0279013527265184	0.0532845049907228	0.0227905715544076	0.0468370473845352	0.0960834913382451	0.0307729764056171	0.0119008885933585	0.00358023938058798	0.06287102608668	0.25863038560513	0.0401028452528723	0.0288937931830762	0.0295808602907255	0.0358911171216738	0.0353346947620725	0.0137870951486882	0.000302666705917705	0.0155286101185591	0.0325922463320827
gPC2	0.0524455473495451	0.00057179571310487	0.0321980076867233	0.0136590407005798	0.0132738490271524	0.015457388504869	0.0308451975038867	0.0174172356651165	0.0345133811870064	0.0120688929585165	0.0131239558091431	0.0144372566436828	0.0156961454972952	0.0210871709671829	0.0244234970929197	0.0115773908705957	0.00438457087687539	0.0158931525290936	0.00565680140347923	0.00331057833396801	0.0106872780726088	0.0160326976881361	0.0176672415265178	0.02089139140292	0.013901521138771	0.043434158245612	0.00494354242408237	0.00131022266370172	0.00143207186430522	0.0168878960347709	0.0343734225214988	0.00796358238165075	0.00435125387520216	0.00765544720870618	0.0270578629538141	0.0172001393845941	0.0250049323167301	0.0153880750231798	0.00896485482668701	0.0074110545727578	0.51727397254876	1	0.391971918144204	0.0896442175455288	0.376768528273597	0.0217618150525927	0.0786932446416213	0.0128249384826976	0.00547413836064975	0.142556091713036	0.0538489274313232	0.0234048501676412	0.00265245094031254	0.113041313589597	0.276696861517727	0.0631641293978481	0.0454927607102085	0.0509147902084032	0.0571143093227517	0.0571121138206095	0.0336006623065902	0.0379222124311567	0.0292700553789417	0.0548678640076542
gPC3	0.0255119617122964	0.000444235596022888	0.0342413076750056	0.0213742975784981	0.00275951828190535	0.00644862942794488	0.0174953341527238	0.0228009132145627	0.0310291586759773	0.00596771940549059	0.066221739000197	0.0321325783494647	0.00887957569586406	0.0199660188894773	0.00988611295001428	0.0287814054256899	0.0148695127618018	0.0160818521325029	0.0167148268243408	0.00286246153433583	0.0124212401445134	0.00809579130061637	2.1647852727293e-05	0.000897343647161759	0.00384327650284092	0.0119623412427347	0.0116398159715769	0.0232479073074618	0.0305562582084892	0.0155705195468753	0.0200790591068187	0.00161379400827361	0.0247713273123273	0.00340022060807598	0.053470661113436	0.046379888603252	0.00553192137894163	0.00891364011477929	0.0147295612437649	0.00569878468281472	0.793786300573176	0.391971918144204	1	0.0563858321562292	0.0087277024771717	0.00167349097086421	0.0905964496852242	0.0408771702881823	0.00282583201564969	0.0545386891110892	0.049825661973929	0.0180304618674334	0.055167992010514	0.0889005678306311	0.25891163670251	0.0460990589358907	0.029784636559019	0.0393899526117717	0.0428915380220045	0.0427302234737585	0.0157382662622079	0.00321847816719974	0.0138678327351381	0.0448977443117123
