sampleID	PC1	PC2	PC3	PC4	PC5	PC6	PC7	PC8	PC9	PC10	PC11	PC12	PC13	PC14	PC15	PC16	PC17	PC18	PC19	PC20	PC21	PC22	PC23	PC24	PC25	PC26	PC27	PC28	PC29	PC30	PC31	PC32	PC33	PC34	PC35	PC36	PC37	PC38	PC39	PC40
GTEX-13OVK	-4.38846774042742	-2.70762353522848	-22.7809345012764	1.27855903288989	11.1693999713591	2.07948731849226	2.16182028584674	-4.64227057424719	1.8710931245692	0.208887333211963	0.543897967908526	3.45597663216101	-5.4654092575269	-1.58866322477396	-5.95526570358221	0.474469636092762	-4.83659998701629	-4.95244601245048	1.39000972865702	-2.60606530699344	-1.1351562157103	3.48778993087076	2.1804676533405	-1.85898151380557	2.58738441134901	-4.07240385336406	0.0176081805317349	-1.9460676550533	-2.3559111185501	-2.76385377563776	-1.99166823563067	-0.220547280294111	6.99148290337779	0.0434518830460777	3.45700715013146	-1.91165432281596	3.02298857721809	2.53002906584951	-2.28447475743894	-1.7632047587445
GTEX-13OVL	-17.4174779120696	21.7075698939666	1.14474494737677	2.09550083834795	3.0301486070354	-3.31656848550605	3.58744351380738	4.16466197139785	-0.940241974298749	-1.79843660327349	0.992513387595898	1.28291968471446	-3.42054380217746	-4.69336406744611	2.48326241911998	0.328807731173096	3.52096323215853	-1.14947917166968	-4.54512283607316	-4.0762488945491	1.81810668374058	-0.756065102728756	-2.08168104800552	0.656257850283263	0.984175309080942	0.455988265828742	0.56209641966459	3.11859409200203	-1.55907047091955	0.108621393092086	-1.5376787303912	-0.524145390352411	1.49164947803975	0.134668498896987	-0.452800581590293	-3.47724721289046	-0.256090962612638	1.2754067502999	2.61238944391216	1.43337070854777
GTEX-13OW5	-9.43482043927167	-32.0501453794523	-2.51440443713068	2.30001925592198	-1.3749561494203	-7.66632122866989	3.07515246530011	-5.14796627661731	-6.85107516206227	-4.64146979426598	-0.0394465681431977	0.548451474335403	-1.9404355252701	0.252935893764859	2.31665853426301	-0.0296998009376985	1.3912852857244	1.67010260033943	-2.04280589741835	-4.30108474548966	0.500401253730292	0.038568419484783	-1.62262143482637	-1.20346728825458	-0.634778462126763	-0.293081190941843	0.450971508082955	-4.52403086922037	5.89955528325807	2.53185871489973	5.46412706517516	-0.641229303169447	-0.834340407352032	1.39752800404204	-1.98681754993357	0.835128299253805	-2.97733082773124	-1.39213960448516	2.76826423028818	0.760194075291082
GTEX-13OW6	-13.4875952255661	9.82176992560662	5.8539500332296	4.88867333197305	7.22915689223431	-4.72096350567364	9.46310322184234	4.32335331655552	-3.1430746386641	-4.1917755056434	-2.13795132532473	-3.66050750521813	-1.98917174948326	-4.07474752400941	-2.08568575514797	1.71051968895294	4.16151005699691	-1.90366516499542	-2.92295639393292	-6.21738371944947	3.73661715829336	0.233085730737399	2.0597700100172	0.326769192358591	-2.80053706806848	-4.15777809991926	-3.11680717050559	5.71196887523428	0.217715744107254	-5.29996259220364	0.264728471235386	0.227704202234787	-0.278037898143397	4.19592773611328	-1.91940713087182	2.46564603629738	-0.0457799092831231	1.37786260596303	-1.77821788123443	1.43304017170734
GTEX-13OW7	-24.2488742640512	11.5213222252305	7.58330497761334	8.85096744666342	0.801723930670834	-8.93588122122117	3.44035859766687	7.06810523974097	-5.36274169123781	0.841034494951872	-3.31561644429536	0.0959307742847897	-5.02581939146453	-0.430490620392721	1.23137716274834	-2.14990558024004	4.39180759362574	0.544789971416185	-2.81111114024777	-1.44220867198713	1.45675988329266	-0.547448177716498	0.40462445556577	-1.75271767838044	0.807169928038872	2.40695607236191	-3.78445620132783	-1.89054893848465	-0.490933277504981	1.93584182424143	1.19146373409544	-0.122916126991548	1.75115879033821	2.91048763426081	-4.09112114471861	-1.02512563685978	-2.42424224449606	-0.11765326826669	1.84141662627534	1.26701267331873
GTEX-13OW8	-17.0750402639189	4.48351978944662	13.8640879331069	-0.832020027764449	-0.381462228803357	-6.60286525916407	-3.80183376629391	-3.25599139352743	-7.90490495780372	-1.70620961828668	-2.63772488967465	-1.07408135110111	-1.81631798005624	-3.31993317445575	5.57098825470978	-1.95823252033632	4.02549328915299	0.379735717670547	0.552937547995002	-8.73700735562871	-2.41365304128603	-1.61656782449997	0.0464283914864172	2.83049085504063	-6.4747595249346	-0.687514115646339	0.0226701198600788	4.45107692385309	0.48837451029167	-3.27153173068616	2.40568888228389	-2.18757311056708	3.50674821699071	5.95877305421504	-5.06701582581519	-3.1963317584251	1.9556082466803	-0.247252485520144	-0.940800637529927	1.7761872460792
GTEX-13PDP	-24.0171257397709	-43.6892736987475	-26.7704903224656	-9.09199711653674	7.25175368954209	-16.5343947047392	-4.88258529339592	6.76685619500775	3.20911848284538	13.6853494145523	8.02333186430378	9.77535279591288	-2.60951777243119	2.52139466833454	-1.85000439848808	7.28452307522322	4.85906295190176	-5.16450161866758	-3.98248446900582	3.20576602925167	-6.55418420048871	-1.4055236078338	-3.19939988715336	-0.348568549464622	-7.65009782048107	-5.90102055056798	0.160866441978376	-1.56500389388729	-1.27498018355518	0.376957231705599	6.63653407921641	0.719587109769733	-7.10119261339265	5.289131004469	-1.99451338083706	-2.84052960362955	5.56416151979786	-3.84061639575484	-0.48567694515705	0.647532861295973
GTEX-13PL6	-25.2159380280221	-2.12721758207978	-10.6524718505513	-1.93755985904919	-0.934294507084673	6.01560581287965	-1.91659886703196	0.786477727250275	-2.77681820251353	4.83860186476399	-0.280303937541415	2.9736361080659	-7.55418772991937	-9.15461283801893	-3.9917136651734	0.971043796360912	1.93414452392411	0.0387269890171587	-2.2043368064468	-1.59112401187429	-3.12595005605945	3.26906351305678	0.660238205288974	1.04049268330223	-5.96386117771063	4.58116921667605	0.67162983909766	2.50200445337521	6.55375687949936	0.315299760144779	-1.18188531582561	0.33227527848804	-0.722237689259941	-2.24228967426219	-1.53840979013396	1.9408605507394	-0.942513694129658	-0.402114990094997	4.14403249611942	-2.72644407870231
GTEX-13PL7	8.2118837848135	7.15110663410321	-6.70599700590321	-16.0165929073057	-3.21805392672409	-6.25492808584343	4.68444088318128	2.53059867575721	-9.29466182506045	3.37684631976831	3.25799538657274	1.884482947982	2.82916263933683	1.43592274472247	-6.92365731513802	-1.16990032038289	-3.08892707550562	1.50562935735787	0.862954905802459	0.0772886089362621	5.41186481069859	1.24106937317195	2.85019850439495	1.49687774915128	0.5950762991242	2.44855876180246	2.2840464098248	1.86408929808276	2.35067026265576	-0.953686257798461	-0.412774703912056	2.72631319373685	2.79673013752047	3.51311239647031	-0.160194771044973	0.995004475639838	-0.481157595783321	2.26336060942626	2.58452756071513	-0.29409105086988
GTEX-13PLJ	-18.1917012989885	13.2493479514624	3.15431230277251	-2.16824852405761	-7.78072921715304	2.26794888841282	7.30856537381757	3.04846618613021	3.22131763084407	9.90817694652271	-3.66076101655993	3.91608445807914	-4.85740545534136	-10.3233181499584	5.55440705370997	-5.92580702626891	5.85735445510466	0.658099430656015	-2.92215063372701	-2.71725741824968	0.0411079638545116	-1.74742012436195	5.20759149930253	3.1165034143774	-6.56674392763412	0.771624704381898	-0.486728190726755	-3.83915328398822	-0.871955368997058	2.38201235839315	0.547439173511744	0.949962436574351	2.42185804122227	-2.04489040845388	-1.18304281970121	-0.942422486974583	-4.41694925076217	-0.720520581116682	4.0246131015685	-2.7984699948346
GTEX-13PVQ	-3.80426294058185	-22.2809269471303	43.1164205206637	6.33919525377945	3.35108315560756	3.07711040908119	8.68509902109259	3.00488463064313	-4.82130727145374	13.3805999682047	-4.98579606450203	6.02787218908268	-3.14646668048025	4.54614402290778	-3.15966913465629	1.07533318543724	-1.24787562279728	2.8806494081539	-3.5820401384339	-7.27014693448128	5.1836423453149	-2.7345195105919	-1.00354979058786	1.96083386023195	1.44233336311062	-2.41260482307402	0.295427974568548	-0.111457887530614	-0.903953296791643	-3.56309867052775	-3.82095618008157	-2.58104036220027	-3.28589978364831	-1.35534788038546	-2.97489167597204	-3.72283282335467	-1.5493413240287	1.68396843247598	4.07000306936665	1.30793929301933
GTEX-13PVR	26.4722314783086	9.75660703954991	1.95225254303138	-6.34808814659218	0.981975511263518	-4.645109855334	-3.93104906407361	0.604681002153286	-6.03721587886043	-0.0568231335589395	1.63768604172483	0.921544050151827	3.6118212063959	-1.59574271186659	1.75770786702563	4.80396237948481	4.0498399164774	7.9579577586086	7.20158539313107	-0.380875355850814	3.96124112547863	-1.86779480099048	-4.39503838318534	-0.517373560058531	-1.24971519251982	6.45976004711047	2.07402143683711	-1.27564094193722	0.892573023661197	0.167519724964416	0.780852293951448	0.0783680076183241	0.691679607125265	-0.688723330329935	-1.44394778704622	-2.24867253874012	-1.38463643571587	-2.63412974046293	-1.07988067992969	-2.37129589623648
GTEX-13QBU	16.7655315989063	6.96264534543423	17.6286073711904	-6.83051189584794	-8.65997432188341	1.07243007123968	1.06505324258016	10.9940396912753	-8.93946494672019	-2.82021070557163	0.413823422695321	1.60024215307306	-2.34960703882128	-1.43641181407473	1.31848353846457	-0.814938134957282	-0.251129516006963	-6.7539011198247	-0.246572791664161	1.23772475483622	4.88503398914793	-5.77652751471581	-0.367789712463828	1.26033023823961	-0.237793821368771	-5.0414520660635	-2.49352576904344	1.21008839457717	1.16823194706398	-0.888138243787416	1.6609311016476	-0.177593699310588	-2.951775433093	-4.0160650435366	-0.846051369163926	-2.32269505241456	1.70640719885725	-0.808884857591203	0.719018444438072	3.16026618732837
GTEX-13QIC	-20.9523618956666	9.81839451994394	4.2915287416372	2.58198686310055	-9.01634468611431	1.9166159331693	-1.64607022788492	1.40881370134223	-3.8161332626417	1.78567623363348	0.105165280019968	-4.02473425267139	-1.11069946553384	-2.86798015454184	-4.22726189669117	1.10241593860974	2.65758747829631	3.27515914575816	-4.89621330204443	-3.45561465688379	-2.91898261472152	0.866488172765802	0.555063192076473	-1.3993866698814	-0.245151199092696	2.33414521184381	-4.89372600814936	1.17345315144238	1.45850581258646	-3.70398662884267	1.93863144227817	-1.63924469130944	-0.474300251072319	-1.18955223398783	-4.95102286781088	-0.619430400060307	1.21368382430397	-0.132892237601288	1.94106731751166	-0.916772898273247
GTEX-13QJ3	-25.1665888755098	9.47256009319237	0.93324403069515	-7.20707517981891	0.220536204086291	-1.53984998453932	0.951215201228728	-11.5094313257991	2.43632343377422	-3.13784600838289	1.93932203950234	-0.471233637552374	-5.16499617182177	8.33856560234861	8.7772125304164	7.23333350129298	0.133276844849419	-0.8426708023898	-6.90189292900467	-4.46839496458449	-2.6916453707765	-0.439226171737985	1.04448269556945	3.7759202775775	-0.313487060310986	-5.69637348138694	-5.74938886358874	-2.15313644875877	2.05145735410169	1.07005490469863	-2.83519623057063	2.75824033684108	0.635667285830311	0.139045331249667	-0.820830583339455	2.89926232494134	0.99344866681199	-0.918227434577688	-0.786839493253444	-2.37987976890306
GTEX-13QJC	-9.24911751083471	-14.9362019082439	-1.05171328495751	-30.3960850931139	0.406895978300614	-7.77802407132037	9.43735132427009	2.90117423313819	-3.29874091872599	9.02486319799147	-7.40165802097578	-1.6129337447321	-4.11652056236701	-3.33068560577322	-4.00636384440049	2.32489417950524	5.82225612425843	8.50384758563229	2.20903460371189	1.60175144594036	2.26425841613471	3.22393636888457	5.23402625467493	-0.396915542674867	-2.23019392881887	3.87342667597376	-1.76194914463521	-6.17126003564813	0.0745294500991201	1.1047155734731	-0.393741735744229	4.19401473846792	1.21726808693999	-4.04213844570041	-2.61837470767923	0.262964611164973	-2.86231056433455	1.49750384767483	3.07389351891517	1.4793088468252
