"Adipose_Subcutaneous" "Adipose_Visceral_Omentum" "Adrenal_Gland" "Artery_Aorta" "Artery_Coronary" "Artery_Tibial" "Brain_Amygdala" "Brain_Anterior_cingulate_cortex_BA24" "Brain_Caudate_basal_ganglia" "Brain_Cerebellar_Hemisphere" "Brain_Cerebellum" "Brain_Cortex" "Brain_Frontal_Cortex_BA9" "Brain_Hippocampus" "Brain_Hypothalamus" "Brain_Nucleus_accumbens_basal_ganglia" "Brain_Putamen_basal_ganglia" "Brain_Spinal_cord_cervical_c-1" "Brain_Substantia_nigra" "Breast_Mammary_Tissue" "Cells_Cultured_fibroblasts" "Cells_EBV-transformed_lymphocytes" "Colon_Sigmoid" "Colon_Transverse" "Esophagus_Gastroesophageal_Junction" "Esophagus_Mucosa" "Esophagus_Muscularis" "Heart_Atrial_Appendage" "Heart_Left_Ventricle" "Kidney_Cortex" "Liver" "Lung" "Minor_Salivary_Gland" "Muscle_Skeletal" "Nerve_Tibial" "Ovary" "Pancreas" "Pituitary" "Prostate" "Skin_Not_Sun_Exposed_Suprapubic" "Skin_Sun_Exposed_Lower_leg" "Small_Intestine_Terminal_Ileum" "Spleen" "Stomach" "Testis" "Thyroid" "Uterus" "Vagina" "Whole_Blood"
"Cells_Cultured_fibroblasts" 0.00932770183343586 0.0142912341033492 0.00309905600408112 0.026132150211349 0.0018725793984267 0.00506134502393322 -0.0160675776055803 -0.0205812618997345 -0.0348490293184913 -0.0608519850318316 -0.0610395931424906 -0.0348177027767937 -0.0281756641768237 -0.0280185760469661 -0.0283618016487568 -0.027120681294656 -0.0272153443620338 -0.0259608295935036 -0.00846252796589821 -0.0323947680398568 1 0.079046537305072 -0.00569787943601107 -0.0175662968066291 -0.0513001736733156 0.0284036560689325 -0.0426877335628227 -0.0170706045343411 -0.022942570899119 0.00673599249223147 -0.0132649372717244 -0.0243394761444644 -0.00300540505584721 -0.0102949998066176 -0.0479368110293273 -0.0309808953143742 -0.0379938297374069 -0.043501529739957 -0.036428769426767 -0.0199663075032325 -0.0278841672878808 -0.0285584435265872 -0.0309320745347174 -0.0187779876943505 -0.0138445459417858 -0.0523408947155453 -0.0043014720743387 -0.0241779442109433 0.00812767885566165
"Cells_EBV-transformed_lymphocytes" -0.0646268198880862 -0.00700143880484886 -0.00664126614622519 -0.0441459756557662 -0.00164587894077542 -0.0800195773657984 0.00314275830222676 0.0060931473529788 -0.00912136025347974 0.025154180526323 0.0135446289606172 -0.00906819556308006 0.0174189151261031 0.00224121393269388 0.0197931172125157 -0.00430792208967016 0.00130810589402537 0.00371199063353617 0.00756032805550195 -0.0443396367961669 0.079046537305072 1 -0.0277742238972819 0.0230184444501073 -0.0520396688040379 0.0491918943804048 -0.0522839759277078 -0.0209328178419807 0.0098744254127311 0.00195832978167898 0.0345144561319459 -0.0210233359075683 -0.00924764634765916 -0.0122036663453764 -0.0739430380210781 0.000671792963348418 -0.0178520745393014 -0.0373148220450661 -0.0205781523671027 -0.00947389766384642 -0.0215954256268511 0.0645987813693049 0.0775011685893378 0.0158822900747595 0.0800076926473899 -0.0446399225226768 -0.00280395444964653 0.0322024073745488 0.082288682375692
"Colon_Sigmoid" 0.0196618642505716 -0.0334107440442695 0.00785700462281583 0.0870847315867514 -0.00153734853736221 0.124251587693647 -0.0607891353568245 -0.0554547960353522 -0.0370862035190926 -0.0160605553101284 0.001410365522244 -0.0315869513068757 -0.0367578343128495 -0.0596542141248016 -0.0892609464754276 -0.0683981017521828 -0.0507846557379743 -0.00514928884852989 -0.0705380243473713 0.000214095469283892 -0.00569787943601107 -0.0277742238972819 1 0.172882062741145 0.261129332334747 -0.111284461356028 0.325313714780708 0.0257226105375866 0.0508524281370253 -0.0216416521116316 -0.046371133664306 -0.0935936342761429 -0.0783335866917951 -0.0205538610723882 0.0184951061245492 0.0261479901930146 -0.0530024333954682 -0.00628597660374615 0.0922381123923809 -0.0725567729070305 -0.084215992925057 0.0548244852025915 -0.0705997441984991 -0.0114128375948941 -0.0764363985979219 0.000471353648790042 0.221611044008475 -0.156616107543569 -0.0352760990017995
"Colon_Transverse" -0.0666175157652713 -0.00913309324298977 -0.00575456010799899 -0.0549856152099751 -0.0132341245638018 -0.0603458326979144 -0.0072293388435294 -0.0308990520567841 -0.00646308657803107 0.00334375567729952 -0.00953436809730205 -0.0267993243049887 -0.00220675255656435 0.0043523021814656 0.0115684995851703 0.00638639613724959 0.0149795840884835 -0.00620529562239942 -0.0096234396239962 0.0248206485043826 -0.0175662968066291 0.0230184444501073 0.172882062741145 1 0.00511522982280573 0.0298344269231728 0.00795879656695263 -0.0298923454943553 -0.00689008400259592 0.0448582207791566 0.0764308131433101 7.40324868792985e-05 0.0248313171946909 -0.0538186041415206 -0.088453063490876 -0.00716165347179696 0.00802373890243102 -0.015719953659676 0.095804711214983 -0.0126761075320951 -0.0305387351819767 0.307426344648864 0.000544721464195709 0.140940190577033 -0.00505339185977824 -0.0165241446719692 0.0622787421872808 0.0404445899695638 0.0323149505060508
"Esophagus_Gastroesophageal_Junction" 0.0391808718030933 0.0145206657439595 -0.00969858248951642 0.100781185837901 0.0355989467481341 0.128110177855101 -0.0234025505351423 -0.00963918820449468 -0.0161499622734017 0.00566542455326688 0.00865317979637966 -0.00109470608994402 0.00275566180754011 -0.0269124829634069 -0.0197554995275964 -0.0325536909734396 -0.0128663714261693 -0.00625855404336299 -0.0233819154543967 -0.00446124143158413 -0.0513001736733156 -0.0520396688040379 0.261129332334747 0.00511522982280573 1 -0.0711087276303779 0.550497405093108 0.0580989280407617 0.0103554975195064 -0.0213980416106754 -0.0528506056547404 -0.0166605816292341 -0.0314049751937642 -0.0440681082652097 0.0429983818526141 0.028349620307027 -0.0685012134027757 -0.013948641206357 -0.00574425176427384 -0.0837892115313237 -0.0740315999292776 -0.0167249107669269 -0.0378874908894164 -0.00649908799748605 -0.0364790338931269 -0.0353756267960412 0.0499649689997382 -0.00767998194021556 -0.0635874941828807
"Esophagus_Mucosa" -0.113983767530794 -0.0312536226679007 -0.0331425046741485 -0.0907583349772149 -0.0347652970524376 -0.134129023208487 -0.00895064893323401 -0.0271274441391648 -0.0171106266682638 -0.0170358240330837 -0.0190243302895473 -0.0318226128403676 -0.00523952404502697 0.0195742559751428 0.0204247407345075 -0.00163798534581943 0.00815130503442276 -0.0130490185187782 0.00445919015948703 -0.0396754249734377 0.0284036560689325 0.0491918943804048 -0.111284461356028 0.0298344269231728 -0.0711087276303779 1 -0.1020935462816 -0.0551745296323269 -0.0639576938067501 0.0130709732453079 0.0570994651883276 0.0210585554563062 0.10253661967236 -0.0609698845965035 -0.0826757487312574 -0.0563671768541345 -0.00411601862458536 -0.0547079157260763 -0.0172557343924806 0.261333705465562 0.242472754692644 0.02934846873693 0.00638587345309103 0.020841530140805 0.0306011690156194 -0.0427577034221879 -0.0940494959196814 0.188419300166428 0.0110924249893125
"Esophagus_Muscularis" 0.0606458912304245 0.0130862440491483 -0.00238673226135433 0.109136542825266 0.029655490760328 0.16230768403125 -0.0584727577949308 -0.031889791682168 -0.052469728602 -0.0253476120227849 -0.0125437270627084 -0.0223937013759463 -0.0499074938628156 -0.0806008633464916 -0.0718975754959651 -0.0831487604619712 -0.0630672111965724 -0.0190751423005972 -0.0506881519079075 0.000679156201029751 -0.0426877335628227 -0.0522839759277078 0.325313714780708 0.00795879656695263 0.550497405093108 -0.1020935462816 1 0.076145035447364 0.0366212349082304 -0.0343755810562739 -0.0755208501260458 -0.0411430008481759 -0.0658110921279744 -0.0181912603636981 0.0457322179734323 0.0117432091638515 -0.0723674301894763 -0.00563623656703048 -9.71801401953924e-06 -0.0896049854846941 -0.0863868718132689 -0.0351554313317174 -0.0587167488543847 -0.0386994579557153 -0.0590835558000104 -0.0225524381368418 0.0748400393548925 -0.0751254816504054 -0.0894360614407726
"Heart_Atrial_Appendage" -0.0136789755589691 0.0137323414153181 -0.0103700311317101 0.0437507702839 0.0453896511765394 0.0330491704877857 -0.0103532200800831 -0.00634625645674988 -0.0216198439904419 -0.0225593897619392 -0.0185086077827035 -0.0389882549171224 -0.0294664266595485 7.53676258280709e-05 -0.00433890241550191 -0.0196680404021788 -0.0240798369069281 -0.00500909854053591 -0.00198074588660714 -0.0115718045982098 -0.0170706045343411 -0.0209328178419807 0.0257226105375866 -0.0298923454943553 0.0580989280407617 -0.0551745296323269 0.076145035447364 1 0.386171019910017 0.00026150662466955 -0.0288448358531741 -0.00429340797358589 -0.0223430739430867 0.0972603006539705 -0.00425642261576878 0.0118391041962566 -0.0421337546268827 -0.0244238824911515 -0.0251575997103509 -0.0658984302180639 -0.0662220525566845 -0.0426986426097143 -0.038651238932435 -0.0215053215176346 -0.00305852935767295 -0.0329565099789476 0.0615039709590211 -0.0259190709794107 -0.0483769149884362
"Heart_Left_Ventricle" -0.0395458499978488 -0.0134582869762229 -0.0145208092796134 -0.0260250342045785 -0.00371628813351732 -0.0389442683971412 0.0185122468127534 0.0264787334923387 0.0265928740941469 0.0028928778438233 0.00166318281403812 0.0101666737764363 0.0224292769490749 0.0470028939111031 0.0218490908328707 0.0180428895093228 0.0276339557078126 0.00970348302639506 0.0134420757357064 -0.0191293102163299 -0.022942570899119 0.0098744254127311 0.0508524281370253 -0.00689008400259592 0.0103554975195064 -0.0639576938067501 0.0366212349082304 0.386171019910017 1 0.00936542564008763 -0.00816713335632014 -0.0520615441599072 -0.0220288033591072 0.161970688923412 -0.0484769420028758 -0.01680795518933 -0.0446788965635617 -0.0344493289785201 -0.00779654673632989 -0.0667505664881262 -0.0882415853462773 -0.0272866271266994 -0.0578974261745266 0.00445183921421783 -0.00844355591965434 -0.0354494162117292 0.0868577371671851 -0.0747941673511592 -0.0144344560356501
"Kidney_Cortex" -0.0238525683654288 0.010371873042731 0.0146605554576634 -0.0328582469079478 -0.00201316071347146 -0.039310601957597 0.0116884309043311 0.00883476074527338 0.012071206036986 -0.0077615715319498 -0.0177266912198075 0.00359866999957013 0.00824447146911648 0.0237013975699671 0.00910710729400144 0.00181579256186582 0.0124494599963832 0.00150978520776287 0.00976310139353395 0.0129325946176183 0.00673599249223147 0.00195832978167898 -0.0216416521116316 0.0448582207791566 -0.0213980416106754 0.0130709732453079 -0.0343755810562739 0.00026150662466955 0.00936542564008763 1 0.0519111202743712 -0.000261516093008025 0.0139142067882998 -0.0148351808324952 -0.0157013551332159 -0.00778509444629058 0.0355511867451089 -0.00123884042125087 0.013208347013328 0.000417619986911158 -0.00977563176995699 0.0625335443763999 0.0142329619383048 0.0582126235836814 0.025249128615977 0.0073938026667848 -0.0108226807401521 0.000936820251944331 0.00801022190933197
"Liver" -0.078792223566809 -0.0125589959563602 0.0373155303256931 -0.0913934270873747 -0.0109602998978692 -0.103949771792113 -0.0283501664209622 -0.0259337436240552 -0.0204308937592809 -0.0254358815990042 -0.0409445355270414 0.0248715178913334 0.0283402748979355 -0.0419876362639554 -0.0167033080757622 0.0137717525989309 0.00518216909228102 0.00995748983934922 -0.0150441213411517 0.000186583687907985 -0.0132649372717244 0.0345144561319459 -0.046371133664306 0.0764308131433101 -0.0528506056547404 0.0570994651883276 -0.0755208501260458 -0.0288448358531741 -0.00816713335632014 0.0519111202743712 1 -0.00377391708252928 -0.0294668293184433 0.0508056647658627 -0.0826997966402305 -0.0329117079168041 0.0844954200130541 0.0186329760458251 0.0262044272502998 -0.0284769045158274 -0.0422132016984888 0.122366495830898 0.0137491310964238 0.0949434223882424 0.00322554721079965 0.0106749570631174 -0.0453770172373868 0.0847546376686429 0.0600194025338563
"Lung" 0.0287013164231836 0.133053230962909 0.015668600182538 0.00257934962731872 0.0253670026677913 -0.0128437709588603 -0.0309900043798953 -0.0458238349666546 -0.0469969779341419 -0.0699661703175802 -0.0751027091699179 -0.0781460264796401 -0.0625737917361628 -0.0246515289107324 -0.0227489183232749 -0.0511314024629252 -0.048744636727892 -0.00490730051082877 -0.0440783695252957 0.0273216411460234 -0.0243394761444644 -0.0210233359075683 -0.0935936342761429 7.40324868792985e-05 -0.0166605816292341 0.0210585554563062 -0.0411430008481759 -0.00429340797358589 -0.0520615441599072 -0.000261516093008025 -0.00377391708252928 1 0.00549690235142968 -0.0315067734096556 -0.0459464717345631 -0.0208441825775976 -0.00468859503440578 -0.000800706452893238 -0.0400356625117634 0.00130379678099084 0.00856287673545584 0.0162205419552397 0.0910398780050296 0.0595245533310096 -0.00234319331703582 -0.030151719004262 -0.0571234450242479 0.0794433216794853 0.0837885481830887
"Minor_Salivary_Gland" -0.116716535147474 -0.0165700400018016 0.00642194607968495 -0.014789270534229 -0.00939165066086319 -0.082341848991541 0.132608827986262 0.119843386997201 0.0646991073651698 0.120234795760707 0.0690150677461512 -0.00166941629925195 0.107170402627319 0.0990824086181539 0.241371116843353 0.110650178597183 0.0917947896750318 -0.000677151930665187 0.142085572914701 0.022891416673987 -0.00300540505584721 -0.00924764634765916 -0.0783335866917951 0.0248313171946909 -0.0314049751937642 0.10253661967236 -0.0658110921279744 -0.0223430739430867 -0.0220288033591072 0.0139142067882998 -0.0294668293184433 0.00549690235142968 1 -0.0731700693306689 -0.0284151163506615 -0.0055881223967409 0.0351496773963194 0.00650627926503277 0.0633758236608485 0.0132841260995832 -0.00115233594326296 -0.0117555072461179 0.0246608834004673 0.0446908344334934 0.0762800634647192 0.0114014199789818 -0.0101139279098205 0.0411896070764749 -0.0130645077388987
"Muscle_Skeletal" 0.016679751434551 -0.0129516021021573 0.020838443412779 -0.0576852172385936 -0.0152903313999711 -0.00968244987400198 -0.0158367405420216 -0.0135773354023283 0.0039444225662726 -0.0569103687400523 -0.0577172493400802 -0.00449030865435356 -0.0281031094243856 -0.0060974251171931 -0.0305687910691475 -0.00754524229563535 -0.00508733914205198 0.0073281482391082 -0.0184037729241812 -0.00394183743199007 -0.0102949998066176 -0.0122036663453764 -0.0205538610723882 -0.0538186041415206 -0.0440681082652097 -0.0609698845965035 -0.0181912603636981 0.0972603006539705 0.161970688923412 -0.0148351808324952 0.0508056647658627 -0.0315067734096556 -0.0731700693306689 1 -0.055333583094729 -0.0326225129925928 -0.0404304690005619 -0.0338707926442475 -0.0414025599962627 -0.0539583754780873 -0.0604288092804463 -0.0432559201156299 -0.0809859088661016 -0.0237778734235757 -0.0306044429660952 -0.0708805701082364 -0.0175795534715018 -0.0112080860491612 -0.0128912499846161
"Nerve_Tibial" 0.18741584808323 0.0650133568148965 -0.0185373428141039 0.0314410631945105 0.0135933174780947 0.0911345310174214 -0.0300993337040331 -0.0600048573845978 -0.0605648200714209 -0.0155290477585124 0.00657253087448599 -0.0574688598765158 -0.0770455246320019 -0.0695235062610702 -0.0627315437943329 -0.0899680640358863 -0.0625717822692025 0.00101818513806643 -0.0347907734916911 0.0606047712866517 -0.0479368110293273 -0.0739430380210781 0.0184951061245492 -0.088453063490876 0.0429983818526141 -0.0826757487312574 0.0457322179734323 -0.00425642261576878 -0.0484769420028758 -0.0157013551332159 -0.0826997966402305 -0.0459464717345631 -0.0284151163506615 -0.055333583094729 1 0.0548023395266725 -0.0184334894228833 -0.0401062318406901 -0.00928334985054804 -0.0328162978822342 -0.0160049601961659 -0.0536313597869217 -0.00910272609401227 -0.0743549062151113 -0.0742679696339732 0.0174857337867841 0.00192659855543885 -0.0295047984995452 -0.115409641289155
"Ovary" -0.013236094105311 0.00838134606106447 0.0086422167235448 0.0429619203658281 0.0302066219111542 0.0328673022626922 -0.0260495471160207 -0.032056782959239 0.00382388017716756 0.00322920768898822 0.0127157718025375 -0.0213351279361052 -0.0352885421324058 -0.0234687055522066 -0.0228419805551143 0.00416420551519606 -0.00362998718060567 -0.0195905883538301 -0.0235021388900356 0.0256694248242945 -0.0309808953143742 0.000671792963348418 0.0261479901930146 -0.00716165347179696 0.028349620307027 -0.0563671768541345 0.0117432091638515 0.0118391041962566 -0.01680795518933 -0.00778509444629058 -0.0329117079168041 -0.0208441825775976 -0.0055881223967409 -0.0326225129925928 0.0548023395266725 1 0.00605440001446735 0.0177158276184388 0.0238399703249944 -0.028252309674951 -0.03868040681461 0.0203645849207684 0.00107745623031304 -0.00161392802552264 0.0324750386200079 0.00213395533850985 0.125302232762241 0.0248876010389283 -0.0464777720662176
"Pancreas" -0.0430266306694377 -0.035666857766801 0.032362025341977 -0.0620153904878945 -0.0379995699804011 -0.0613367674759873 -0.0108250272266299 -0.0247318667364242 0.000517842816995802 -0.00753292492245796 0.0068983274394973 -0.0169584072275237 -0.0414061182711485 -0.0381362798975066 -0.0128037088454783 -0.0110824170068559 -0.0167285653538433 -0.00194916786778266 0.00604300693480701 -0.00751954253929266 -0.0379938297374069 -0.0178520745393014 -0.0530024333954682 0.00802373890243102 -0.0685012134027757 -0.00411601862458536 -0.0723674301894763 -0.0421337546268827 -0.0446788965635617 0.0355511867451089 0.0844954200130541 -0.00468859503440578 0.0351496773963194 -0.0404304690005619 -0.0184334894228833 0.00605440001446735 1 0.0844657483492377 0.0607294613828408 0.0142300216076548 0.00509453186637922 -0.00975295153149584 0.0250895653011932 0.129121336538509 -0.00200801851691697 0.0825298105660572 -0.0394226868959856 -0.0288552164397256 -0.0432192713787875
"Pituitary" -0.048481443656369 -0.082511216189541 0.0544463326993472 0.00101685432191095 -0.014679495202053 -0.0316049192324836 0.000655886834966885 0.0106285091731447 -0.0249028733820548 0.0264569102811606 0.0528647946307612 0.0242088794576054 0.000162793896126678 -0.062600085761211 0.0499524528869364 -0.00308778984876857 -0.0462338725806102 -0.0124479766249589 0.00727979246601774 -0.025377985195249 -0.043501529739957 -0.0373148220450661 -0.00628597660374615 -0.015719953659676 -0.013948641206357 -0.0547079157260763 -0.00563623656703048 -0.0244238824911515 -0.0344493289785201 -0.00123884042125087 0.0186329760458251 -0.000800706452893238 0.00650627926503277 -0.0338707926442475 -0.0401062318406901 0.0177158276184388 0.0844657483492377 1 0.0574951237077476 -0.0458608155319521 -0.0416253009797565 -0.0100891974775625 0.0119135970975952 0.0281906915700941 -0.0324992372188368 0.137399497180211 -0.0515175815444187 -0.0499489588177889 -0.0708250611832743
"Prostate" -0.035942716290881 -0.0529167048994566 -0.0054243296036206 0.0139574175907827 -0.01346108458133 -0.0135813106606303 -0.0105062981634026 -0.02068206158276 -0.00511240662465324 0.00591981265192872 -0.000548639018679344 -0.0267479490108802 -0.00285823865689331 -0.0339039414176477 -0.024321835877673 -0.00824123431620017 -0.00334604922588523 -0.0227213134345665 -0.020401524575208 0.0419697085664242 -0.036428769426767 -0.0205781523671027 0.0922381123923809 0.095804711214983 -0.00574425176427384 -0.0172557343924806 -9.71801401953924e-06 -0.0251575997103509 -0.00779654673632989 0.013208347013328 0.0262044272502998 -0.0400356625117634 0.0633758236608485 -0.0414025599962627 -0.00928334985054804 0.0238399703249944 0.0607294613828408 0.0574951237077476 1 0.00279634110534517 -0.0186939746184837 0.072184189277798 -0.0102573068994047 0.0769430458637726 -0.0144364426879718 0.0548856814037071 0.114959165425849 -0.00794202922576978 -0.0102773806070205
"Skin_Not_Sun_Exposed_Suprapubic" -0.0306525774346656 -0.0700378536884152 -0.0316503953445402 -0.0677486345631209 -0.0285492849890363 -0.0742307332847196 -0.0601596577742414 -0.0915287574303197 -0.0546400974626559 -0.0539793891427495 -0.0489645199985423 -0.0718871512823346 -0.0775227690639808 -0.0539438393447689 -0.121551143326214 -0.0767371540971193 -0.0674776648549006 -0.0407260922846862 -0.0579723103440546 -0.0124246081939066 -0.0199663075032325 -0.00947389766384642 -0.0725567729070305 -0.0126761075320951 -0.0837892115313237 0.261333705465562 -0.0896049854846941 -0.0658984302180639 -0.0667505664881262 0.000417619986911158 -0.0284769045158274 0.00130379678099084 0.0132841260995832 -0.0539583754780873 -0.0328162978822342 -0.028252309674951 0.0142300216076548 -0.0458608155319521 0.00279634110534517 1 0.724540520319574 -0.0138691551305272 -0.0205705810104852 0.0056625875218889 -0.0139301487298422 -0.0604607219674575 -0.0452067427775745 0.0539900422901611 -0.0270834156072795
"Skin_Sun_Exposed_Lower_leg" 0.020409831434765 -0.0614352573910432 -0.0451212016264764 -0.0651618770045277 -0.0276455617004235 -0.051619241776189 -0.063029159265172 -0.0806447153623275 -0.0489880704665529 -0.0652008884994347 -0.0579506934911921 -0.0742482714369946 -0.0852734444887754 -0.0573781043631397 -0.118600633172803 -0.0752486097560648 -0.0599640184888627 -0.0325607687551403 -0.0627207159645674 0.00139416240311481 -0.0278841672878808 -0.0215954256268511 -0.084215992925057 -0.0305387351819767 -0.0740315999292776 0.242472754692644 -0.0863868718132689 -0.0662220525566845 -0.0882415853462773 -0.00977563176995699 -0.0422132016984888 0.00856287673545584 -0.00115233594326296 -0.0604288092804463 -0.0160049601961659 -0.03868040681461 0.00509453186637922 -0.0416253009797565 -0.0186939746184837 0.724540520319574 1 -0.0245067857089737 -0.0170153976954774 -0.0182085187093882 -0.0263841327915669 -0.0605829796313362 -0.069364837017671 0.0672380371234787 -0.0290312939524766
"Small_Intestine_Terminal_Ileum" -0.0573591531310457 -0.0128339367730991 -0.00139146361222526 -0.0497580899515083 0.00535973708207966 -0.0550037158603795 0.00592735038770932 -0.0124165641569077 -0.0120211997005715 0.0316673387511162 0.0144104167793478 -0.0112604741063683 0.0198461383095521 0.0504036576973625 0.027168686067602 0.0115518573687732 0.016990859206361 0.0123249292883449 0.00869007942122953 -0.00850990317387354 -0.0285584435265872 0.0645987813693049 0.0548244852025915 0.307426344648864 -0.0167249107669269 0.02934846873693 -0.0351554313317174 -0.0426986426097143 -0.0272866271266994 0.0625335443763999 0.122366495830898 0.0162205419552397 -0.0117555072461179 -0.0432559201156299 -0.0536313597869217 0.0203645849207684 -0.00975295153149584 -0.0100891974775625 0.072184189277798 -0.0138691551305272 -0.0245067857089737 1 0.0851891099005488 0.0925920730812217 0.0269227664177782 -0.0269964506737914 0.0124242865692537 0.0783098542031299 0.0543598919069738
"Spleen" -0.0128500288884524 0.0393989018917165 0.00970234754658723 -0.0804931324146284 -0.0567943843193178 -0.0854521382231586 0.0163081493006608 -0.00763067745024848 -0.0169695260778381 0.039836571562132 0.024270123514828 -0.0307046877172178 -0.0125065628021558 -0.0043895520096725 0.0350070675251337 0.00230838344016697 -0.00561457302142511 -0.000693931729978298 0.0234636429406078 -0.0256376967756753 -0.0309320745347174 0.0775011685893378 -0.0705997441984991 0.000544721464195709 -0.0378874908894164 0.00638587345309103 -0.0587167488543847 -0.038651238932435 -0.0578974261745266 0.0142329619383048 0.0137491310964238 0.0910398780050296 0.0246608834004673 -0.0809859088661016 -0.00910272609401227 0.00107745623031304 0.0250895653011932 0.0119135970975952 -0.0102573068994047 -0.0205705810104852 -0.0170153976954774 0.0851891099005488 1 0.0056292874340946 0.0235722445996848 0.00279563857442834 -0.0686168066815423 0.0585025483106924 0.166893663874744
"Stomach" -0.108077209566442 -0.065430852839935 0.0477563667336515 -0.0379308816300352 -0.0213342082414418 -0.0632304693424177 -0.00490186593372359 0.00406937791123494 0.00191431211800122 -0.0359482910165698 -0.0434781221321874 -0.0111299542163487 -0.00156891992269537 0.0153188067665981 0.02743055993183 -0.00143018956129883 0.0025979454542104 0.00389813419156943 0.00133186092962458 -0.0105396013970369 -0.0187779876943505 0.0158822900747595 -0.0114128375948941 0.140940190577033 -0.00649908799748605 0.020841530140805 -0.0386994579557153 -0.0215053215176346 0.00445183921421783 0.0582126235836814 0.0949434223882424 0.0595245533310096 0.0446908344334934 -0.0237778734235757 -0.0743549062151113 -0.00161392802552264 0.129121336538509 0.0281906915700941 0.0769430458637726 0.0056625875218889 -0.0182085187093882 0.0925920730812217 0.0056292874340946 1 0.0322617003419546 -0.0218128853793292 -0.0145087058075295 0.00782586969273229 0.00471674428626033
"Testis" -0.120012647701624 -0.0202201338701497 0.000872057698693069 -0.0785425825368065 -0.023615123651588 -0.124950907582553 0.0308083214911462 0.0150507301606313 0.0503669576665195 0.0415653588020763 0.0287317427993065 0.0169052661605447 0.0297232732914111 0.0713601839364752 0.0517520275903523 0.051670568202882 0.0513689561692402 0.00768533252239524 0.0150550135986066 -0.00877664465240616 -0.0138445459417858 0.0800076926473899 -0.0764363985979219 -0.00505339185977824 -0.0364790338931269 0.0306011690156194 -0.0590835558000104 -0.00305852935767295 -0.00844355591965434 0.025249128615977 0.00322554721079965 -0.00234319331703582 0.0762800634647192 -0.0306044429660952 -0.0742679696339732 0.0324750386200079 -0.00200801851691697 -0.0324992372188368 -0.0144364426879718 -0.0139301487298422 -0.0263841327915669 0.0269227664177782 0.0235722445996848 0.0322617003419546 1 -0.0564397585727216 -0.027782693861218 0.0754810518858441 0.00623104492192163
"Thyroid" -0.00684125307100954 -0.0299979093639244 0.00176425718155483 6.23317839640166e-05 -0.0246012698597074 -0.0149804864203759 -0.0225711475981899 -0.0348982103611679 -0.0280572331524474 0.00239468535778527 0.017138635620839 -0.0340506149584065 -0.0456404004228126 -0.0501692928966761 -0.0172420714318851 -0.0299239000411442 -0.037868048596528 -0.0130863790781334 -0.0239476791316758 -0.0187711223484249 -0.0523408947155453 -0.0446399225226768 0.000471353648790042 -0.0165241446719692 -0.0353756267960412 -0.0427577034221879 -0.0225524381368418 -0.0329565099789476 -0.0354494162117292 0.0073938026667848 0.0106749570631174 -0.030151719004262 0.0114014199789818 -0.0708805701082364 0.0174857337867841 0.00213395533850985 0.0825298105660572 0.137399497180211 0.0548856814037071 -0.0604607219674575 -0.0605829796313362 -0.0269964506737914 0.00279563857442834 -0.0218128853793292 -0.0564397585727216 1 0.0201682340597752 -0.0377275786885171 -0.0879129571004444
"Uterus" -0.0212399184124639 -0.00400879514789159 -0.032369360569345 0.0980852294483677 0.0478540310946036 0.0626633595140986 -0.0547093520982548 -0.0436963312576929 -0.0269891043643239 0.0501623100792475 0.0575570473846062 -0.0529046066566819 -0.00179579741941662 -0.0395694262263257 -0.0338803226769619 -0.0475093572942318 -0.0620962834498962 -0.0182032719516954 -0.0594401041233025 0.00657703929653165 -0.0043014720743387 -0.00280395444964653 0.221611044008475 0.0622787421872808 0.0499649689997382 -0.0940494959196814 0.0748400393548925 0.0615039709590211 0.0868577371671851 -0.0108226807401521 -0.0453770172373868 -0.0571234450242479 -0.0101139279098205 -0.0175795534715018 0.00192659855543885 0.125302232762241 -0.0394226868959856 -0.0515175815444187 0.114959165425849 -0.0452067427775745 -0.069364837017671 0.0124242865692537 -0.0686168066815423 -0.0145087058075295 -0.027782693861218 0.0201682340597752 1 -0.122139796144321 0.00290515911811288
"Vagina" -0.070907189872588 0.0160637892213428 -0.0194244933806636 -0.0904302651836739 -0.00362000195424022 -0.103482879140995 -0.00552252303955155 -0.0191113854669933 -0.00446265367298262 0.00810552585704906 -6.35777685026091e-05 0.00974718201391688 0.00935173114695269 0.00931282290703348 0.0143805992334276 0.0144253112580989 0.0329708864241429 -0.0118887809213586 -0.00823679137400243 0.00105973000968918 -0.0241779442109433 0.0322024073745488 -0.156616107543569 0.0404445899695638 -0.00767998194021556 0.188419300166428 -0.0751254816504054 -0.0259190709794107 -0.0747941673511592 0.000936820251944331 0.0847546376686429 0.0794433216794853 0.0411896070764749 -0.0112080860491612 -0.0295047984995452 0.0248876010389283 -0.0288552164397256 -0.0499489588177889 -0.00794202922576978 0.0539900422901611 0.0672380371234787 0.0783098542031299 0.0585025483106924 0.00782586969273229 0.0754810518858441 -0.0377275786885171 -0.122139796144321 1 0.0218905012233641
